name,start,salary,target,debut
Jarrod Uthoff,2020,1620564.0,0.014848488,2016
Jason Preston,2023,2019706.0,0.015072433,2021
Jason Smith,2015,4300000.0,0.061428571,2007
Jason Smith,2016,5225000.0,0.05407895,2007
Jason Terry,2003,7500000.0,0.171018128,1999
Jason Terry,2006,9670500.0,0.170742861,1999
Jason Terry,2012,5225000.0,0.089528199,1999
Jason Terry,2015,1499187.0,0.021416957,1999
Jason Terry,2016,1551659.0,0.016481937,1999
Jason Terry,2017,2328652.0,0.023499662,1999
Jason Thompson,2015,328955.0,0.004699357,2008
Jason Thompson,2016,328955.0,0.003494206,2008
Javon Freeman-Liberty,2023,1090700.0,0.008139552,2022
Javonte Green,2021,1742428.0,0.015500098,2019
Javonte Green,2023,771437.0,0.005757006333333334,2019
Jaxson Hayes,2023,2314473.0,0.017272187,2019
Jay Huff,2022,1637966.0,0.013246258,2021
Jay Scrubb,2022,1836090.0,0.01484849,2020
Jaylen Adams,2019,804526.5,0.007371509,2018
Jaylen Brown,2020,26583334.0,0.231019475,2016
Jaylen Brown,2024,57246000.0,0.393801916,2016
Jaylen Hoard,2020,1445697.0,0.013246262,2019
Jaylen Hoard,2021,1669178.0,0.014848489,2019
Jaylen Morris,2021,1669178.0,0.014848489,2017
Jaylin Galloway,2022,6479000.0,0.052395779,2023
Jeenathan Williams,2023,1801769.0,0.013446037,2022
Jeff Ayres,2015,126245.5,0.001803507,2009
Jeff Dowtin,2021,925258.0,0.008230808,2020
Jeff Dowtin,2023,1591016.5,0.0118732575,2020
Jeff Green,2011,9000000.0,0.155054786,2007
Jeff Green,2012,8800000.0,0.146839611,2007
Jeff Green,2016,15000000.0,0.15933208,2007
Jeff Green,2017,2328652.0,0.023499662,2007
Jeff Green,2018,2393887.0,0.023499661,2007
Jeff Green,2019,1091589.6666666667,0.010001737666666668,2007
Jeff Green,2020,2564753.0,0.023499661,2007
Jeff Green,2021,4500000.0,0.040030601,2007
Jeff Green,2023,8000000.0,0.059701493,2007
Jeff Teague,2013,4513712.0,0.0713380585,2009
Jeff Teague,2014,670562.5,0.010632879000000001,2009
Jeff Teague,2015,855069.0,0.012215271,2009
Jeff Teague,2017,19000000.0,0.189090475,2009
Jeff Teague,2020,1686413.0,0.0154518325,2009
Jeff Withey,2015,981486.0,0.014021229,2013
Jeff Withey,2017,1686123.0,0.017015561,2013
Jerami Grant,2018,9115384.0,0.086398059,2014
Jerami Grant,2020,20002500.0,0.18056546,2014
Jerami Grant,2023,32000000.0,0.226023285,2014
Jeremy Evans,2012,1750000.0,0.029985521,2010
Jeremy Evans,2015,1163944.0,0.016627771,2010
Jeremy Evans,2017,926127.5,0.009346043500000002,2010
Jeremy Lamb,2016,7000000.0,0.072450268,2012
Jeremy Lamb,2019,10500000.0,0.096206707,2012
Jeremy Lamb,2023,3196448.0,0.02385409,2012
Jeremy Lin,2012,8374646.0,0.143496072,2010
Jeremy Lin,2015,2187128.0,0.031244686,2010
Jeremy Lin,2016,12766667.0,0.132135492,2010
Jeremy Lin,2018,697358.0,0.006845635,2010
Jerian Grant,2019,196288.0,0.001798497,2015
Jerian Grant,2020,2006445.0,0.01838414,2015
Jericho Sims,2022,1886069.0,0.014640267,2021
Jermerrio Jones,2019,1445697.0,0.013246262,2018
Jermerrio Jones,2021,1669178.0,0.014848489,2018
Jerome Robinson,2022,1902133.0,0.015382581,2018
Jerryd Bayless,2016,9000000.0,0.093150345,2009
Jevon Carter,2020,2220681.0,0.020174076333333332,2018
Jevon Carter,2021,457149.0,0.004066655,2018
Jevon Carter,2022,1441983.0,0.0115257095,2018
Jevon Carter,2023,9108750.0,0.064847389,2018
Jimmer Fredette,2015,973609.5,0.013908707,2011
Jimmer Fredette,2018,198580.0,0.001949366,2011
Jimmy Butler,2015,18467976.0,0.202330573,2015
Jimmy Butler,2019,35197650.0,0.319307124,2011
Jimmy Butler,2023,48798677.0,0.352337018,2015
Joakim Noah,2016,18147500.0,0.184485183,2007
Joakim Noah,2018,1731173.0,0.01699411,2007
Joakim Noah,2019,752943.5,0.0068988775,2007
Jock Landale,2021,1244388.0,0.011069689,2018
Jock Landale,2023,8000000.0,0.056505821,2019
Jodie Meeks,2017,3372250.0,0.034031163,2009
Jodie Meeks,2018,104509.5,0.0010259205,2009
Joe Harris,2016,1015838.0,0.010790372,2014
Joe Harris,2018,8000000.0,0.078532233,2014
Joe Harris,2020,18750000.0,0.162944767,2014
Joe Ingles,2015,2150000.0,0.030714286,2014
Joe Ingles,2017,13000000.0,0.125765071,2014
Joe Ingles,2019,898310.0,0.008230804,2014
Joe Ingles,2020,1208146.0,0.01106969,2014
Joe Ingles,2021,13036364.0,0.115967442,2014
Joe Ingles,2022,3245572.3333333335,0.02624699633333333,2014
Joe Ingles,2023,6509853.0,0.048580992499999996,2014
Joe Johnson,2005,13488377.0,0.248696711,2001
Joe Johnson,2010,20609682.0,0.348282422,2001
Joe Johnson,2015,414481.0,0.005921157,2001
Joe Johnson,2016,10752500.0,0.114214546,2001
Joe Johnson,2017,749905.0,0.007567689,2001
Joe Johnson,2019,2564753.0,0.023499661,2001
Joe Johnson,2021,15182.0,0.000135054,2001
Joe Wieskamp,2022,1712221.5,0.013846763000000002,2021
Joe Wieskamp,2023,2019706.0,0.015072433,2021
Joel Anthony,2015,2500000.0,0.035714286,2007
Joel Anthony,2016,954228.0,0.0101359425,2007
Joel Anthony,2017,2328652.0,0.023499662,2007
Joel Bolomboy,2017,630350.0,0.006361196,2016
Joel Embiid,2018,29542010.0,0.273181109,2014
Joel Embiid,2023,53320232.0,0.376612937,2014
Joffrey Lauvergne,2017,1590199.0,0.016047541,2013
John Collins,2021,25000000.0,0.194905559,2017
John Henson,2016,12000000.0,0.121990478,2012
John Henson,2020,15891.0,0.000145602,2012
John Holland,2015,441951.0,0.006313586,2014
John Holland,2016,874636.0,0.009290505,2014
John Jenkins,2015,1070434.0,0.013042701,2012
John Jenkins,2017,1577230.0,0.015916664,2012
John Jenkins,2018,751292.6666666666,0.007375097000000001,2012
John Konchar,2020,2250000.0,0.019553372,2019
John Konchar,2024,6165000.0,0.042409755,2019
John Wall,2014,16957900.0,0.207880454,2010
John Wall,2019,42782880.0,0.388119047,2010
John Wall,2022,6640975.0,0.053705673,2010
Johnathan Motley,2020,1678854.0,0.015382573,2017
Johnathan Williams,2019,914791.0,0.008381812,2018
Johnny O'Bryant,2016,911662.5,0.0096838055,2014
Johnny O'Bryant,2021,1789256.0,0.015916665,2014
Jon Leuer,2016,10500000.0,0.106741668,2011
Jonas Jerebko,2015,5000000.0,0.071428571,2009
Jonas Jerebko,2017,4100000.0,0.041375274,2009
Jonas Jerebko,2018,2176260.0,0.02136332,2009
Jonas Valanciunas,2016,16000000.0,0.162653971,2012
Jonas Valanciunas,2019,15000000.0,0.137438153,2012
Jonas Valanciunas,2022,15067500.0,0.121851118,2012
Jonathan Holmes,2016,543471.0,0.005772824,2015
Jonathan Holmes,2017,815615.0,0.008230803,2015
Jonathan Isaac,2021,17400000.0,0.141054776,2017
Jonathon Simmons,2015,699865.0,0.009998071,2012
Jonathon Simmons,2017,6666667.0,0.066347538,2013
Jontay Porter,2019,197933.0,0.00181357,2020
Jontay Porter,2020,1950000.0,0.017602932,2019
Jontay Porter,2022,1836090.0,0.01484849,2019
Jontay Porter,2023,2019706.0,0.015072433,2019
Jordan Bell,2019,1313481.0,0.0120348265,2017
Jordan Bell,2020,845176.5,0.0077439665,2017
Jordan Bell,2021,899769.5,0.0080040825,2017
Jordan Bell,2023,2346614.0,0.017512045,2017
Jordan Clarkson,2016,12500000.0,0.127073415,2014
Jordan Clarkson,2020,12880000.0,0.111932192,2014
Jordan Clarkson,2024,14189146.0,0.099224797,2014
Jordan Crawford,2015,1015421.0,0.014506014,2010
Jordan Crawford,2016,941319.0,0.009998821,2010
Jordan Crawford,2017,67609.0,0.000682278,2010
Jordan Farmar,2015,119660.0,0.001709429,2006
Jordan Farmar,2016,1377407.5,0.0146310135,2006
Jordan Ford,2021,925258.0,0.008230808,2020
Jordan Ford,2022,1017781.0,0.008230812,2020
Jordan Ford,2023,1119563.0,0.008354948,2020
Jordan Goodwin,2022,1639023.0,0.01298854,2021
Jordan Goodwin,2023,11608.0,8.66e-05,2021
Jordan Hall,2023,1801769.0,0.013446037,2022
Jordan Hamilton,2015,59731.0,0.0008533,2011
Jordan Hill,2012,3500000.0,0.060299083,2009
Jordan Hill,2014,9000000.0,0.142709902,2009
Jordan Hill,2015,4000000.0,0.057142857,2009
Jordan Hill,2016,4090000.0,0.043444547,2009
Jordan McRae,2015,509004.5,0.007271493,2014
Jordan McRae,2018,831225.0,0.008159744,2014
Jordan Mickey,2017,1471382.0,0.014848496,2015
Jordan Nwora,2012,1879324.0,0.031359001,2020
Jordan Nwora,2017,2328652.0,0.023499662,2020
Jordan Nwora,2021,3000000.0,0.026687067,2020
Jordan Nwora,2022,2900000.0,0.023452347,2020
Jordan Poole,2023,32000000.0,0.226023285,2019
Jordan Schakel,2023,1801769.0,0.013446037,2021
Jordan Sibert,2019,1445697.0,0.013246262,2015
Jose Barea,2015,4000425.0,0.045591313,2006
Jose Barea,2019,2564753.0,0.023499661,2006
Jose Barea,2020,2564753.0,0.023499661,2006
Jose Calderon,2016,392478.0,0.004168956,2004
Jose Calderon,2017,2328652.0,0.023499662,2004
Jose Calderon,2018,2393887.0,0.023499661,2004
Josh Green,2024,13666667.0,0.094014597,2020
Josh Hart,2021,12640000.0,0.107087335,2017
Josh Hart,2024,20228820.0,0.139156414,2017
Josh Jackson,2020,4886175.0,0.044769791,2017
Josh Jackson,2022,2133278.0,0.017251854,2017
Josh Magette,2016,543471.0,0.005772824,2012
Josh Magette,2017,75000.0,0.000756865,2014
Josh Reaves,2020,1445697.0,0.013246262,2019
Josh Richardson,2018,10491264.0,0.098309824,2015
Josh Richardson,2022,12196094.0,0.098630011,2015
Josh Richardson,2023,2971310.0,0.022173955,2015
Josh Smith,2008,11600000.0,0.199597364,2004
Josh Smith,2013,13500000.0,0.211219126,2004
Josh Smith,2014,2077000.0,0.032934274,2004
Josh Smith,2015,1499187.0,0.021416957,2004
Josh Smith,2017,2170777.0,0.021906462,2004
Joshia Gray,2020,1692652.0,0.015389525499999999,2017
Joshia Gray,2021,1669178.0,0.014848489,2017
Joshua Primo,2023,1980656.0,0.014781015,2021
Jrue Holiday,2005,4398800.0,0.081104427,2009
Jrue Holiday,2008,1332850.0,0.022924311,2009
Jrue Holiday,2010,5000000.0,0.086141548,2009
Jrue Holiday,2013,6000000.0,0.093875167,2009
Jrue Holiday,2016,8000000.0,0.084977109,2009
Jrue Holiday,2017,11458357.666666666,0.110666466,2009
Jrue Holiday,2018,37441.0,0.00036754050000000003,2009
Jrue Holiday,2019,2369535.5,0.021710972000000002,2009
Jrue Holiday,2021,12229796.666666666,0.09973590700000001,2009
Jrue Holiday,2022,1902133.0,0.015382581,2009
Jrue Holiday,2024,33600000.0,0.231138322,2009
Juan Toscano-Anderson,2019,1057620.0,0.009690489,2015
Juan Toscano-Anderson,2020,1029944.0,0.009436907,2017
Juan Toscano-Anderson,2022,1902133.0,0.015382581,2017
Juan Toscano-Anderson,2023,765216.0,0.005710588,2017
Juancho Hernangomez,2020,7012440.0,0.06330231,2016
Juancho Hernangomez,2022,2298385.0,0.018587077,2016
Jules Bernard,2023,1119563.0,0.008354948,2022
Julian Champagnie,2023,3000000.0,0.021189683,2022
Julius Randle,2018,8857025.0,0.086945243,2014
Julius Randle,2019,20700000.0,0.189664651,2014
Julius Randle,2022,29272320.0,0.219183487,2014
Justin Anderson,2019,647749.0,0.005935021333333333,2015
Justin Anderson,2020,2006445.0,0.01838414,2015
Justin Anderson,2021,975248.0,0.0086755275,2015
Justin Anderson,2022,2298385.0,0.018587077,2015
Justin Bibbs,2019,1445697.0,0.013246262,2018
Justin Champagnie,2022,1380500.0,0.011164126,2021
Justin Champagnie,2023,1015657.0,0.007579516499999999,2021
Justin Hamilton,2016,3000000.0,0.031866416,2013
Justin Harper,2015,845059.0,0.012072271,2011
Justin Holiday,2013,788872.0,0.013443856,2012
Justin Holiday,2014,816482.0,0.012946674,2012
Justin Holiday,2015,981486.0,0.014021229,2011
Justin Holiday,2017,4500000.0,0.045411886,2011
Justin Holiday,2019,4767000.0,0.043677845,2011
Justin Holiday,2020,6006420.0,0.054220822,2011
Justin Holiday,2022,819832.0,0.006629995,2011
Justin Holiday,2023,3196448.0,0.02385409,2011
Justin Jackson,2010,2543213.0,0.043815261,2017
Justin Jackson,2013,8000000.0,0.131423314,2017
Justin Jackson,2016,3100000.0,0.0329286295,2017
Justin Jackson,2021,899769.5,0.0080040825,2017
Justin Jackson,2022,2133278.0,0.017251854,2017
Justin Jackson,2023,13486.0,0.000100642,2017
Justin James,2021,1669178.0,0.014848489,2019
Justin Minaya,2023,1801769.0,0.013446037,2022
Justin Patton,2019,1783237.5,0.016338991,2017
Justin Patton,2020,1678854.0,0.015382573,2017
Justin Robinson,2020,454106.0,0.004160752,2019
Justin Tillman,2022,1637966.0,0.013246258,2018
Justin Wright-Foreman,2020,1445697.0,0.013246262,2019
Justise Winslow,2019,13000000.0,0.119113066,2015
Justise Winslow,2021,4000000.0,0.035582757,2015
Justise Winslow,2023,1454042.5,0.0108510635,2015
Jusuf Nurkic,2018,12000000.0,0.112447642,2014
Jusuf Nurkic,2022,17500000.0,0.131035429,2014
Juwan Morgan,2021,1293305.0,0.011504839499999999,2019
Juwan Morgan,2022,1902133.0,0.015382581,2019
K.J. McDaniels,2015,3261563.0,0.046593757,2014
K.J. McDaniels,2017,1524305.0,0.01538257,2014
K.J. McDaniels,2018,1567007.0,0.01538257,2014
KZ Okpala,2022,1984359.0,0.016047544,2019
Kadeem Allen,2018,1349383.0,0.013246257,2017
Kai Jones,2023,557948.5,0.0041637815,2021
Kalin Lucas,2017,1312611.0,0.013246254,2013
Kalin Lucas,2018,1349383.0,0.013246257,2013
Karl-Anthony Towns,2019,31650600.0,0.278645711,2015
Karl-Anthony Towns,2024,55272000.0,0.380222539,2015
Kawhi Leonard,2015,18868625.0,0.206719985,2011
Kawhi Leonard,2019,34379100.0,0.315,2011
Kawhi Leonard,2021,44066288.0,0.357227609,2011
Kawhi Leonard,2024,49883333.0,0.34315327,2011
Kay Felder,2018,1512601.0,0.014848492,2016
Keita Bates-Diop,2021,1803969.0,0.016047547,2018
Keita Bates-Diop,2023,2500629.0,0.01866141,2018
Keith Appling,2015,525093.0,0.007501329,2014
Kelan Martin,2020,1573645.0,0.014418591,2019
Kelan Martin,2022,1902133.0,0.015382581,2019
Keldon Johnson,2023,18500000.0,0.130669712,2019
Kelly Olynyk,2017,12500000.0,0.120927953,2013
Kelly Olynyk,2021,12398374.0,0.105040255,2013
Kelly Olynyk,2024,13125000.0,0.091783217,2013
Kelly Oubre Jr.,2019,15000000.0,0.137438153,2015
Kelly Oubre Jr.,2021,12300000.0,0.109416977,2015
Kelly Oubre Jr.,2023,2891467.0,0.021578112,2015
Kemba Walker,2015,12000000.0,0.13675941,2011
Kemba Walker,2019,35197650.0,0.309873247,2011
Kemba Walker,2021,8947246.0,0.079591919,2011
Kemba Walker,2022,2204439.0,0.017827334,2011
Kendall Brown,2023,1840760.0,0.013290686,2022
Kendall Marshall,2015,2000000.0,0.022793235,2012
Kendall Marshall,2017,1524305.0,0.01538257,2012
Kendrick Nunn,2021,5125000.0,0.045590407,2018
Kendrick Perkins,2015,1499187.0,0.021416957,2003
Kendrick Perkins,2017,1760981.5,0.017770998,2003
Kenneth Faried,2015,12500000.0,0.142457719,2011
Kenneth Faried,2018,917272.0,0.009004427,2011
Kenneth Lofton Jr.,2023,1640760.0,0.011846643,2022
Kenrich Williams,2020,2000000.0,0.018054289,2018
Kenrich Williams,2023,6792500.0,0.047976974,2018
Kent Bazemore,2016,17500000.0,0.17790278,2012
Kent Bazemore,2020,2320044.0,0.021257504,2012
Kent Bazemore,2021,2401537.0,0.021363327,2012
Kent Bazemore,2022,2905851.0,0.023499664,2012
Kentavious Caldwell-Pope,2017,17745894.0,0.179083225,2013
Kentavious Caldwell-Pope,2018,12000000.0,0.117798349,2013
Kentavious Caldwell-Pope,2019,8291514.0,0.075971358,2013
Kentavious Caldwell-Pope,2020,13038862.0,0.117703693,2013
Kentavious Caldwell-Pope,2023,15072562.0,0.112481806,2013
Keon Ellis,2023,1701903.0,0.012288108,2022
Kessler Edwards,2022,1782931.0,0.014418592,2021
Kevin Durant,2011,17832627.0,0.299919725,2007
Kevin Durant,2016,27137253.0,0.288255664,2007
Kevin Durant,2017,25625000.0,0.258595461,2007
Kevin Durant,2018,30750000.0,0.301858269,2007
Kevin Durant,2019,41063925.0,0.372524978,2007
Kevin Durant,2022,48554830.0,0.363565886,2007
Kevin Garnett,2015,8250000.0,0.117857143,1995
Kevin Huerter,2022,16250000.0,0.121675756,2018
Kevin Knox,2022,3000000.0,0.024261049,2018
Kevin Knox,2023,2245467.0,0.016757216499999998,2018
Kevin Love,2015,22642350.0,0.248063982,2008
Kevin Love,2019,30100543.0,0.273067032,2008
Kevin Love,2022,3114138.0,0.025184085,2008
Kevin Love,2023,3931632.0,0.029340537,2008
Kevin Martin,2015,317475.0,0.004535357,2004
Kevin Porter Jr.,2023,15860000.0,0.112022791,2019
Kevin Seraphin,2014,3898691.0,0.061820201,2010
Kevin Seraphin,2015,2814000.0,0.0402,2010
Kevin Seraphin,2016,1840500.0,0.019550046,2010
Kevon Looney,2018,1567007.0,0.01538257,2015
Kevon Looney,2019,4821429.0,0.044176553,2015
Kevon Looney,2022,7500000.0,0.058217384,2015
Khem Birch,2017,1096929.0,0.011069692,2014
Khem Birch,2019,3000000.0,0.027487631,2014
Khem Birch,2020,425463.0,0.003898323,2014
Khem Birch,2021,6667500.0,0.056487722,2014
Khris Middleton,2010,631238.0,0.010875164,2012
Khris Middleton,2013,1696412.0,0.026541827,2012
Khris Middleton,2014,447902.0,0.007102228,2012
Khris Middleton,2015,7012427.5,0.07686780250000001,2012
Khris Middleton,2016,2045000.0,0.021722274,2012
Khris Middleton,2017,16583333.5,0.1634416045,2012
Khris Middleton,2019,28375000.0,0.252655741,2012
Khris Middleton,2020,9489450.0,0.086947499,2012
Khris Middleton,2021,1803969.0,0.016047547,2012
Khris Middleton,2022,2905851.0,0.023499664,2012
Khris Middleton,2023,18615538.0,0.13641640266666666,2012
Khyri Thomas,2020,979849.6666666666,0.008977915,2018
Klay Thompson,2015,17244863.0,0.196533107,2011
Klay Thompson,2019,37980720.0,0.334374853,2011
Kobi Simmons,2018,1349383.0,0.013246257,2017
Kobi Simmons,2019,1620564.0,0.014848488,2017
Kobi Simmons,2022,1049690.0,0.00848886,2017
Kobi Simmons,2023,12443.0,9.29e-05,2017
Kosta Koufos,2015,8219750.0,0.093677347,2008
Kostas Antetokounmpo,2022,1836090.0,0.01484849,2018
Kostas Papanikolaou,2015,890376.0,0.012719657,2014
Kris Dunn,2020,5000000.0,0.045812718,2016
Kris Dunn,2021,11146.0,9.92e-05,2016
Kris Dunn,2022,837225.5,0.006770656,2016
Kris Humphries,2015,388025.0,0.005543214,2004
Kris Humphries,2016,4000000.0,0.042488555,2004
Kris Humphries,2017,2328652.0,0.023499662,2004
Kristaps Porzingis,2019,31650600.0,0.278645711,2015
Kristaps Porzingis,2024,30000000.0,0.20979021,2015
Ky Bowman,2020,1445697.0,0.013246262,2019
Kyle Anderson,2018,9289075.0,0.087044548,2014
Kyle Anderson,2022,9000000.0,0.072783147,2014
Kyle Collinsworth,2017,1095689.0,0.01090444,2016
Kyle Collinsworth,2018,1349383.0,0.013246257,2016
Kyle Collinsworth,2019,1445697.0,0.013246262,2016
Kyle Guy,2021,1669178.0,0.014848489,2019
Kyle Korver,2012,3750001.0,0.062573715,2003
Kyle Korver,2013,2520882.0,0.03944137,2003
Kyle Korver,2015,424903.0,0.006070043,2003
Kyle Korver,2016,1551659.0,0.016481937,2003
Kyle Korver,2017,5026666.5,0.0502142295,2003
Kyle Korver,2018,1757429.0,0.017251853,2003
Kyle Korver,2019,2564753.0,0.023499661,2003
Kyle Kuzma,2021,13000000.0,0.11013729,2017
Kyle Kuzma,2023,22500000.0,0.158922622,2017
Kyle Lowry,2017,33333333.0,0.331737672,2006
Kyle Lowry,2020,30500000.0,0.279457577,2006
Kyle Lowry,2021,28333334.0,0.240042818,2006
Kyle Lowry,2023,2795839.0,0.02086447,2006
Kyle O'Quinn,2015,4003125.0,0.045622084,2012
Kyle O'Quinn,2018,4449000.0,0.043673738,2012
Kyle O'Quinn,2019,2028594.0,0.018587081,2012
Kyle Wiltjer,2017,1312611.0,0.013246254,2016
Kyrie Irving,2015,18868625.0,0.206719985,2011
Kyrie Irving,2019,34122650.0,0.309554906,2011
Kyrie Irving,2023,40000000.0,0.288808664,2011
LaMarcus Aldridge,2010,13000000.0,0.223357144,2006
LaMarcus Aldridge,2015,21018008.0,0.239534197,2006
LaMarcus Aldridge,2019,25000000.0,0.229063588,2006
LaMarcus Aldridge,2020,878340.0,0.008047828,2006
LaMarcus Aldridge,2021,2641691.0,0.023499662,2006
LaMelo Ball,2024,40890000.0,0.281287083,2020
LaVoy Allen,2012,3030000.0,0.052201778,2011
LaVoy Allen,2014,948163.0,0.015034694,2011
LaVoy Allen,2015,4025000.0,0.0575,2011
LaVoy Allen,2018,1893447.0,0.018587078,2011
Lamar Patterson,2015,699865.0,0.009998071,2015
Lamar Patterson,2016,246956.0,0.002623201,2014
Lamar Stevens,2023,2092354.0,0.015614582,2020
Lance Stephenson,2014,9000000.0,0.142709902,2010
Lance Stephenson,2016,2658643.0,0.027684029500000002,2010
Lance Stephenson,2018,4449000.0,0.043673738,2010
Lance Stephenson,2021,469266.0,0.0041744445,2010
Lance Thomas,2012,823244.0,0.014183102,2011
Lance Thomas,2013,916228.0,0.01561424,2011
Lance Thomas,2014,686024.0,0.0108780465,2011
Lance Thomas,2015,1636842.0,0.023383457,2010
Lance Thomas,2016,6887488.0,0.070017329,2010
Lance Thomas,2019,1634080.0,0.014972329,2010
Landry Shamet,2022,10625000.0,0.079557225,2018
Langston Galloway,2016,5317000.0,0.056477911,2014
Langston Galloway,2017,7000000.0,0.069664912,2014
Langston Galloway,2020,2028594.0,0.018587081,2014
Langston Galloway,2021,1126207.5,0.0100183915,2014
Langston Galloway,2022,2905851.0,0.023499664,2014
Larry Drew II,2017,1312611.0,0.013246254,2013
Larry Nance Jr.,2019,11200000.0,0.101604504,2015
Larry Nance Jr.,2023,10790000.0,0.080522388,2015
Lauri Markkanen,2021,16867727.0,0.136739854,2017
LeBron James,2015,23487337.0,0.335533386,2003
LeBron James,2016,33285709.0,0.353565416,2003
LeBron James,2018,38328212.0,0.359159754,2003
LeBron James,2021,42827766.0,0.380982493,2003
LeBron James,2023,49511644.0,0.369489881,2003
Leandro Barbosa,2015,2500000.0,0.035714286,2003
Leandro Barbosa,2016,4000000.0,0.042488555,2003
Lester Quinones,2023,548815.0,0.004095634,2022
Lindell Wigginton,2009,1870360.0,0.032304238,2019
Lindell Wigginton,2012,5119761.0,0.087724973,2019
Lindell Wigginton,2013,8000000.0,0.125166889,2019
Lindell Wigginton,2015,13503875.0,0.153898498,2019
Lindell Wigginton,2017,19000000.0,0.189090475,2019
Lindell Wigginton,2022,1155322.5,0.0093430885,2019
Lindy Waters III,2022,3144752.0,0.025431661,2021
Lindy Waters III,2023,1481533.0,0.011056216,2021
Livio Jean-Charles,2016,1215540.0,0.012911634,2013
London Perrantes,2019,1445697.0,0.013246262,2017
London Perrantes,2020,1445697.0,0.013246262,2017
Lonnie Walker IV,2022,6479000.0,0.052395779,2018
Lonnie Walker IV,2023,2346614.0,0.017512045,2018
Lonzo Ball,2021,20000000.0,0.162131927,2017
Lorenzo Brown,2015,510634.0,0.007294771,2013
Lorenzo Brown,2017,50000.0,0.000504577,2013
Lorenzo Brown,2018,1621415.0,0.015916667,2013
Louis Amundson,2015,1635476.0,0.023363943,2006
Louis Amundson,2016,1551659.0,0.016481937,2006
Louis King,2020,1445697.0,0.013246262,2019
Louis King,2023,2165000.0,0.016156716,2019
Louis Williams,2008,5000000.0,0.08599734,2005
Louis Williams,2012,5225000.0,0.089528199,2005
Louis Williams,2015,7000000.0,0.085291484,2005
Louis Williams,2018,8000000.0,0.07582615,2005
Louis Williams,2021,5000000.0,0.044478446,2005
Luc Richard Mbah a Moute,2011,4691288.0,0.080529299,2008
Luc Richard Mbah a Moute,2015,1270964.0,0.018156629,2008
Luc Richard Mbah a Moute,2016,2252568.0,0.02392709,2008
Luc Richard Mbah a Moute,2017,2116955.0,0.021363315,2008
Luc Richard Mbah a Moute,2018,4320500.0,0.042412314,2008
Luc Richard Mbah a Moute,2019,289803.0,0.002655333,2008
Luca Vildoza,2014,5543725.0,0.083323564,2020
Luca Vildoza,2017,7500000.0,0.075686476,2020
Luca Vildoza,2020,3325000.0,0.030015256,2017
Luca Vildoza,2021,1643677.5,0.0146216445,2018
Luca Vildoza,2022,1836090.0,0.01484849,2017
Luguentz Dort,2022,16500000.0,0.120352304,2019
Luis Montero,2016,874636.0,0.009290505,2015
Luis Scola,2015,2900000.0,0.041428571,2007
Luis Scola,2016,5500000.0,0.058421763,2007
Luka Doncic,2022,43031940.0,0.313878371,2018
Luka Garza,2022,1637966.0,0.013246258,2021
Luka Garza,2023,127683.0,0.000952858,2021
Luka Samanic,2022,1063767.3333333333,0.008602703666666668,2019
Luke Babbitt,2015,1163944.0,0.016627771,2010
Luke Babbitt,2017,1974159.0,0.019922285,2010
Luke Kennard,2021,14000000.0,0.113492349,2017
Luke Kornet,2018,1619260.0,0.015895513,2017
Luke Kornet,2019,2250000.0,0.020615723,2017
Luke Kornet,2021,802080.3333333334,0.007135065666666667,2017
Luke Kornet,2022,2273291.0,0.018384141,2017
Luol Deng,2016,18000000.0,0.182985717,2004
Luol Deng,2018,2393887.0,0.023499661,2004
Mac McClung,2022,1637966.0,0.013246258,2021
Mac McClung,2023,2019706.0,0.015072433,2021
Malcolm Brogdon,2019,21250000.0,0.192776404,2016
Malcolm Brogdon,2023,22500000.0,0.167910448,2016
Malcolm Hill,2021,925258.0,0.008230808,2017
Malcolm Hill,2023,906688.5,0.006766318499999999,2017
Malcolm Miller,2017,50000.0,0.000504577,2015
Malcolm Miller,2018,1186104.0,0.011643424,2015
Malcolm Miller,2020,1678854.0,0.015382573,2015
Malcom Delaney,2016,2500000.0,0.026555347,2011
Malik Beasley,2012,2435620.0,0.040641533,2016
Malik Beasley,2020,15000000.0,0.130355813,2016
Malik Beasley,2023,4604924.5,0.033577081,2016
Malik Ellison,2022,1637966.0,0.013246258,2020
Malik Fitts,2021,1240457.5,0.011034724,2020
Malik Fitts,2022,1836090.0,0.01484849,2020
Malik Fitts,2023,2019706.0,0.015072433,2020
Malik Monk,2021,1789256.0,0.015916665,2017
Malik Monk,2022,9709025.0,0.078517043,2017
Mamadi Diakite,1999,1722824.0,0.046147071,2020
Mamadi Diakite,2003,7500000.0,0.171018128,2020
Mamadi Diakite,2006,9670500.0,0.170742861,2020
Mamadi Diakite,2012,5225000.0,0.089528199,2020
Mamadi Diakite,2015,1499187.0,0.021416957,2020
Mamadi Diakite,2016,1551659.0,0.016481937,2020
Mamadi Diakite,2019,6500000.0,0.059556533,2020
Mamadi Diakite,2021,2239544.0,0.019922287,2020
Mamadi Diakite,2022,1836090.0,0.01484849,2020
Mamadi Diakite,2023,1122422.6666666667,0.008376275666666667,2020
Manu Ginobili,2015,2877315.0,0.0411045,1999
Manu Ginobili,2016,14000000.0,0.148709941,1999
Manu Ginobili,2017,2500000.0,0.025228825,1999
Marc Gasol,2015,22642350.0,0.248063982,2008
Marc Gasol,2020,2628872.0,0.024087154,2008
