name,start,salary,target,debut,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Roy Hibbert,2016,5000000.0,0.053110693,2008,C,28,76.4,76.2,28.24,4.68,10.16,0.4582,0.0,0.04,0.13,4.68,10.1,0.4594,0.4586,2.4,3.18,0.7582,2.76,4.92,7.66,1.46,0.4,2.04,1.92,3.16,11.76
Royce O'Neale,2020,9000000.0,0.078213488,2017,SF,25,75.5,10.0,18.55,1.85,4.15,0.449,0.7,1.9,0.371,1.15,2.2,0.5195,0.535,0.65,0.8,0.7825,0.35,3.15,3.45,1.45,0.6,0.25,0.85,1.8,5.1
Rudy Gay,2015,13333333.0,0.162459965,2006,SF,27,99.0,98.6,37.5,7.38,16.40666667,0.45,0.96,2.853333333,0.339266667,6.393333333,13.58,0.472733333,0.479,3.613333333,4.526666667,0.794933333,1.546666667,4.633333333,6.186666667,2.486666667,1.513333333,0.86,2.573333333,2.373333333,19.30666667
Rudy Gay,2017,8616150.0,0.086950138,2006,SF,29,99.8,99.2,35.46,7.2,16.12666667,0.4462,1.04,3.073333333,0.335266667,6.133333333,13.08,0.471933333,0.4784,3.693333333,4.506666667,0.810933333,1.546666667,4.673333333,6.246666667,2.626666667,1.353333333,0.74,2.593333333,2.373333333,19.08666667
Rudy Gay,2018,10087200.0,0.099021292,2006,SF,30,92.8,92.2,34.76,7.04,15.78666667,0.4462,1.16,3.293333333,0.347266667,5.873333333,12.52,0.472133333,0.4828,3.833333333,4.626666667,0.823733333,1.386666667,4.833333333,6.226666667,2.726666667,1.353333333,0.76,2.593333333,2.473333333,19.02666667
Rudy Gay,2019,16000000.0,0.146600696,2006,PF,31,74.2,63.8,31.93333333,6.526666667,14.32,0.457133333,1.053333333,3.006666667,0.345466667,5.473333333,11.35333333,0.487133333,0.493933333,3.586666667,4.34,0.815066667,1.386666667,4.626666667,6.02,2.446666667,1.213333333,0.76,2.346666667,2.32,17.66666667
Rudy Gay,2021,6184500.0,0.052395698,2006,PF,33,58.6,32.4,27.58,5.44,11.64,0.4678,1.06,3.0,0.3536,4.4,8.68,0.5084,0.514,2.44,2.96,0.821,1.16,4.88,6.02,2.02,1.0,0.66,1.78,2.14,14.38
Rudy Gay,2023,3196448.0,0.02385409,2006,PF,35,62.2,12.8,22.12,4.18,9.2,0.451,1.16,3.24,0.3556,3.04,5.98,0.5018,0.516,1.58,1.92,0.8118,0.96,4.34,5.3,1.6,0.66,0.52,1.26,1.8,11.1
Rudy Gobert,2017,25500000.0,0.246693024,2013,C,23,62.66666667,32.33333333,22.53333333,2.366666667,4.2,0.549666667,0.0,0.0,0.0,2.366666667,4.2,0.550666667,0.549666667,1.8,3.1,0.561333333,2.566666667,5.333333333,7.966666667,1.0,0.566666667,1.8,1.333333333,2.033333333,6.6
Rudy Gobert,2021,41000000.0,0.319645116,2013,C,27,69.4,69.0,32.82,4.96,7.68,0.6408,0.0,0.0,0.0,4.96,7.68,0.641,0.6408,3.56,5.62,0.634,3.48,8.66,12.18,1.52,0.74,2.28,1.82,2.9,13.52
Rui Hachimura,2023,17000000.0,0.122743682,2019,PF,23,49.0,39.33333333,28.03333333,5.066666667,10.63333333,0.478333333,0.866666667,2.366666667,0.354,4.166666667,8.2,0.510333333,0.521666667,1.9,2.433333333,0.765333333,1.033333333,4.1,5.133333333,1.433333333,0.7,0.166666667,1.033333333,1.866666667,12.86666667
Russell Westbrook,2012,15719062.0,0.251718449,2008,PG,22,82.0,82.0,34.5,6.7,15.55,0.43,0.35,1.3,0.2755,6.35,14.3,0.4445,0.441,5.25,6.4,0.811,1.6,3.1,4.75,8.1,1.6,0.4,3.6,2.5,19.0
Russell Westbrook,2016,28530608.0,0.295292885,2008,PG,26,68.6,68.6,34.0,8.28,18.82,0.44,1.06,3.4,0.3172,7.2,15.44,0.4676,0.468,6.14,7.44,0.8252,1.5,4.0,5.48,7.32,1.88,0.28,3.8,2.4,23.72
Russell Westbrook,2018,41358814.0,0.382453552,2008,PG,28,71.2,71.2,33.8,8.7,20.0,0.436,1.56,4.84,0.3158,7.14,15.18,0.4734,0.474,6.72,8.16,0.8236,1.6,5.76,7.34,8.74,1.88,0.28,4.24,2.42,25.64
Russell Westbrook,2022,784914.0,0.006347612,2008,PG,32,71.2,71.2,35.86,9.46,21.36,0.4426,1.52,4.96,0.3008,7.92,16.36,0.4828,0.4776,5.48,7.36,0.7314,1.72,8.58,10.26,10.02,1.66,0.4,4.8,2.92,25.86
Russell Westbrook,2023,3931632.0,0.029340537,2008,PG,33,70.6,70.6,35.8,8.82,19.72,0.4464,1.22,4.2,0.2918,7.58,15.48,0.488,0.4776,4.4,6.3,0.6958,1.66,7.98,9.6,9.36,1.54,0.38,4.48,3.06,23.24
Ryan Anderson,2012,8500000.0,0.141833715,2008,PF,22,63.5,10.0,18.4,3.1,7.2,0.433,1.65,4.3,0.3815,1.4,2.85,0.507,0.547,1.3,1.55,0.839,1.55,2.8,4.35,0.7,0.45,0.4,0.85,1.7,9.15
Ryan Anderson,2016,20000000.0,0.203317463,2008,PF,26,57.8,23.2,29.8,5.3,12.5,0.4258,2.48,6.5,0.3834,2.82,6.0,0.476,0.528,2.14,2.42,0.8678,2.58,3.62,6.18,0.92,0.56,0.4,0.96,2.14,15.28
Ryan Anderson,2019,2564753.0,0.023499661,2008,PF,29,57.4,29.6,29.9,5.08,12.04,0.4226,2.36,6.18,0.3808,2.74,5.84,0.4742,0.5262,2.14,2.46,0.8626,1.96,3.44,5.38,0.92,0.48,0.3,0.94,1.92,14.68
Ryan Arcidiacono,2018,1349383.0,0.013246257,2016,PG,23,24.0,0.0,12.7,0.7,1.7,0.415,0.4,1.3,0.29,0.3,0.4,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0
Ryan Arcidiacono,2019,3000000.0,0.027487631,2016,PG,23,24.0,0.0,12.7,0.7,1.7,0.415,0.4,1.3,0.29,0.3,0.4,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0
Ryan Arcidiacono,2021,795225.0,0.0070740829999999,2016,PG,25,54.33333333,12.0,17.63333333,1.533333333,3.566666667,0.423666667,0.766666667,2.133333333,0.351333333,0.733333333,1.433333333,0.588666667,0.533333333,0.6,0.766666667,0.805666667,0.2,1.666666667,1.866666667,2.166666667,0.6,0.0333333333,0.633333333,1.533333333,4.4
Ryan Arcidiacono,2022,2133278.0,0.017251854,2016,PG,26,51.75,9.0,15.775,1.425,3.35,0.4225,0.725,1.975,0.35675,0.675,1.35,0.5615,0.5315,0.525,0.7,0.76675,0.175,1.6,1.775,1.95,0.5,0.025,0.525,1.425,4.075
Ryan Arcidiacono,2023,2528233.0,0.01886741,2016,PG,27,43.4,7.2,14.14,1.26,2.92,0.438,0.66,1.76,0.3742,0.58,1.14,0.5826,0.5586,0.42,0.56,0.6134,0.14,1.44,1.58,1.64,0.42,0.02,0.48,1.24,3.58
Ryan Broekhoff,2019,163356.0,0.001496756,2018,SG,28,42.0,0.0,10.8,1.4,3.0,0.452,0.9,2.2,0.409,0.5,0.8,0.576,0.603,0.4,0.5,0.789,0.2,1.3,1.5,0.5,0.1,0.1,0.4,0.8,4.0
Ryan Broekhoff,2020,1620564.0,0.014848488,2018,SG,28,42.0,0.0,10.8,1.4,3.0,0.452,0.9,2.2,0.409,0.5,0.8,0.576,0.603,0.4,0.5,0.789,0.2,1.3,1.5,0.5,0.1,0.1,0.4,0.8,4.0
Ryan Hollins,2015,909934.25,0.01299906075,2006,PF,29,68.4,11.8,13.15333333,1.5,2.506666667,0.613933333,0.0,0.0,0.0,1.5,2.486666667,0.614333333,0.613933333,1.146666667,1.746666667,0.643866667,0.846666667,1.44,2.266666667,0.326666667,0.186666667,0.52,0.873333333,2.206666667,4.08
Ryan Kelly,2016,778759.3333333334,0.0082720896666666,2013,PF,23,55.5,29.5,22.95,2.35,6.1,0.38,0.85,2.5,0.337,1.45,3.65,0.4065,0.4485,1.7,2.05,0.8235,0.5,2.8,3.25,1.7,0.55,0.65,0.75,2.4,7.2
Saben Lee,2021,1714613.0,0.014526372,2020,PG,21,48.0,7.0,16.3,2.1,4.4,0.471,0.2,0.5,0.348,1.9,3.9,0.487,0.49,1.3,1.9,0.685,0.4,1.6,2.0,3.6,0.7,0.3,1.1,1.6,5.6
Saben Lee,2022,923321.0,0.007466895,2020,PG,21,48.0,7.0,16.3,2.1,4.4,0.471,0.2,0.5,0.348,1.9,3.9,0.487,0.49,1.3,1.9,0.685,0.4,1.6,2.0,3.6,0.7,0.3,1.1,1.6,5.6
Salah Mejri,2018,1049098.0,0.010298501,2015,C,30,53.5,8.5,12.05,1.3,2.1,0.635,0.0,0.0,0.1665,1.3,2.05,0.6425,0.637,0.65,1.1,0.5885,1.25,2.65,3.9,0.25,0.3,0.95,0.6,1.85,3.3
Sam Merrill,2022,1199320.0,0.0095180796666666,2020,SG,24,30.0,2.0,7.8,1.1,2.4,0.444,0.7,1.6,0.447,0.4,0.8,0.44,0.59,0.1,0.1,1.0,0.2,0.8,1.0,0.7,0.3,0.0,0.3,0.6,3.0
Sandro Mamukelashvili,2022,357717.0,0.002892863,2021,PF,22,41.0,3.0,9.9,1.4,2.8,0.496,0.5,1.3,0.423,0.9,1.5,0.556,0.591,0.4,0.5,0.818,0.9,1.1,2.0,0.5,0.2,0.2,0.4,0.7,3.8
Sandro Mamukelashvili,2023,2019706.0,0.015072433,2021,PF,22,41.0,3.0,9.9,1.4,2.8,0.496,0.5,1.3,0.423,0.9,1.5,0.556,0.591,0.4,0.5,0.818,0.9,1.1,2.0,0.5,0.2,0.2,0.4,0.7,3.8
Sean Kilpatrick,2015,831848.0,0.0110945875,2014,SG,26,33.0,0.0,17.9,2.566666667,6.183333334,0.3915,1.05,3.316666666,0.310333333,1.516666666,2.916666666,0.5585,0.481,1.35,1.466666667,0.944833333,0.333333334,1.25,1.55,0.9,0.583333334,0.0333333334,0.7,0.966666666,7.466666667
Sean Kilpatrick,2017,1442398.5,0.0144119615,2014,SG,26,33.0,0.0,17.9,2.566666667,6.183333334,0.3915,1.05,3.316666666,0.310333333,1.516666666,2.916666666,0.5585,0.481,1.35,1.466666667,0.944833333,0.333333334,1.25,1.55,0.9,0.583333334,0.0333333334,0.7,0.966666666,7.466666667
Sean McDermott,2021,1489065.0,0.013246259,2020,SF,24,18.0,0.0,8.8,0.7,1.8,0.394,0.3,1.2,0.227,0.4,0.6,0.727,0.47,0.4,0.4,1.0,0.3,0.7,1.1,0.2,0.1,0.2,0.2,0.4,2.2
Sean McDermott,2022,1637966.0,0.013246258,2020,SF,24,18.0,0.0,8.8,0.7,1.8,0.394,0.3,1.2,0.227,0.4,0.6,0.727,0.47,0.4,0.4,1.0,0.3,0.7,1.1,0.2,0.1,0.2,0.2,0.4,2.2
Sekou Doumbouya,2022,1902133.0,0.015382581,2019,PF,20,47.0,15.0,17.65,2.15,5.6,0.3845,0.6,2.35,0.256,1.55,3.3,0.4745,0.4375,0.8,1.15,0.6885,0.6,2.25,2.85,0.65,0.45,0.2,0.85,1.9,5.75
Serge Ibaka,2005,4540136.0,0.086060771,2009,PF,23,75.25,47.5,25.85,4.125,7.425,0.5485,0.075,0.175,0.296,4.025,7.225,0.5535,0.5525,1.375,1.925,0.6975,2.55,4.5,7.05,0.325,0.4,2.6,1.15,2.85,9.625
Serge Ibaka,2014,7448760.0,0.111956713,2009,PF,23,75.25,47.5,25.85,4.125,7.425,0.5485,0.075,0.175,0.296,4.025,7.225,0.5535,0.5525,1.375,1.925,0.6975,2.55,4.5,7.05,0.325,0.4,2.6,1.15,2.85,9.625
Serge Ibaka,2016,15848750.0,0.16834762,2009,PF,25,74.6,67.0,30.26,5.2,9.8,0.5326,0.36,0.92,0.2886,4.84,8.86,0.5456,0.5476,1.6,2.12,0.756,2.64,5.24,7.88,0.62,0.46,2.84,1.34,2.92,12.32
Serge Ibaka,2017,19777778.0,0.1968310226666666,2008,PF,26,73.8,73.8,31.28,5.44,10.52,0.5198,0.52,1.4,0.3538,4.94,9.12,0.5408,0.5416,1.5,2.0,0.7564,2.48,5.24,7.72,0.72,0.48,2.74,1.44,2.8,12.86
Serge Ibaka,2018,527467.0,0.005177895,2009,PF,27,92.2,92.2,31.98666667,5.82,11.51333333,0.507933333,0.846666667,2.22,0.365666667,4.993333333,9.293333333,0.5368,0.542533333,1.533333333,1.953333333,0.796466667,2.213333333,5.366666667,7.58,0.82,0.473333333,2.306666667,1.48,2.826666667,13.98
Serge Ibaka,2019,2564753.0,0.023499661,2009,PF,28,91.4,91.4,31.26666667,5.7,11.63333333,0.489933333,1.066666667,2.86,0.367466667,4.653333333,8.773333333,0.5304,0.535733333,1.413333333,1.793333333,0.806066667,1.853333333,5.446666667,7.3,0.88,0.473333333,1.966666667,1.4,2.846666667,13.86
Serge Ibaka,2020,9489450.0,0.086947499,2008,C,29,90.0,85.4,30.12666667,5.66,11.59333333,0.488533333,1.146666667,3.18,0.348866667,4.533333333,8.433333333,0.5384,0.537533333,1.393333333,1.773333333,0.801866667,1.713333333,5.446666667,7.16,0.94,0.453333333,1.706666667,1.4,2.846666667,13.84
Serge Ibaka,2022,2905851.0,0.023499664,2008,C,31,80.8,70.2,27.14666667,5.58,11.13333333,0.501933333,1.206666667,3.28,0.353266667,4.413333333,7.853333333,0.5616,0.555333333,1.393333333,1.833333333,0.790066667,1.713333333,5.506666667,7.22,1.24,0.393333333,1.226666667,1.44,2.646666667,13.76
Seth Curry,2014,816482.0,0.012946674,2013,PG,23,4.0,0.0,6.5,0.5,1.5,0.222,0.5,0.5,0.666666667,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.5
Seth Curry,2015,981486.0,0.014021229,2013,PG,23,4.0,0.0,6.5,0.5,1.5,0.222,0.5,0.5,0.666666667,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.5
Seth Curry,2016,2963205.0,0.031475574,2013,PG,24,3.0,0.0,5.25,0.25,1.5,0.111,0.25,0.5,0.333333334,0.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.5,0.0,0.0,0.5,0.75
Seth Curry,2018,2795000.0,0.027437199,2013,PG,26,30.0,12.75,13.8,1.9,4.525,0.2895,0.9,2.025,0.385416667,1.025,2.5,0.247,0.369583333,0.55,0.65,0.42075,0.15,1.225,1.375,1.175,0.65,0.05,0.525,0.925,5.275
Seth Curry,2019,8000000.0,0.072574646,2013,PG,26,30.0,12.75,13.8,1.9,4.525,0.2895,0.9,2.025,0.385416667,1.025,2.5,0.247,0.369583333,0.55,0.65,0.42075,0.15,1.225,1.375,1.175,0.65,0.05,0.525,0.925,5.275
Seth Curry,2023,4000000.0,0.029850746,2013,SG,31,80.75,53.0,26.225,4.35,9.108333332,0.476583333,2.15,4.816666667,0.4455,2.208333333,4.3,0.511166667,0.595333333,1.075,1.25,0.858916667,0.325,2.008333333,2.333333333,2.225,0.683333333,0.15,1.133333333,1.783333333,11.94166667
Shabazz Muhammad,2017,1016824.0,0.01026131,2013,SF,23,52.33333333,4.333333333,17.03333333,3.5,7.366666667,0.471333333,0.366666667,1.166666667,0.318,3.133333333,6.233333333,0.499,0.494666667,1.9,2.633333333,0.710333333,1.166666667,1.733333333,2.933333333,0.666666667,0.333333333,0.1,0.733333333,1.0,9.3
Shabazz Muhammad,2018,1757429.0,0.017251853,2013,SF,24,58.75,3.5,17.625,3.55,7.45,0.474,0.425,1.35,0.323,3.125,6.125,0.50625,0.50175,1.9,2.575,0.72625,1.15,1.725,2.9,0.6,0.325,0.1,0.725,1.025,9.45
Shabazz Napier,2018,1893862.0,0.018591151,2014,PG,25,53.0,4.0,13.46666667,1.433333333,3.9,0.373,0.666666667,1.966666667,0.353666667,0.733333333,1.9,0.393333333,0.463666667,0.733333333,0.933333333,0.765,0.233333333,1.233333333,1.466666667,1.866666667,0.6,0.0333333333,1.066666667,0.966666667,4.3
Shai Gilgeous-Alexander,2022,35859950.0,0.261565309,2018,SG,22,62.33333333,59.33333333,31.63333333,6.4,13.1,0.485,1.266666667,3.4,0.377333333,5.1,9.733333333,0.520666667,0.532333333,3.766666667,4.666666667,0.805,0.633333333,3.833333333,4.466666667,4.166666667,1.033333333,0.633333333,2.2,1.933333333,17.83333333
Shake Milton,2019,1664676.0,0.015252666,2018,PG,25,44.5,8.5,19.525,3.25,7.3,0.4385,1.025,2.8,0.35525,2.225,4.525,0.49375,0.51125,1.25,1.525,0.79125,0.475,1.725,2.225,2.275,0.5,0.3,0.975,1.925,8.75
Shake Milton,2023,2776469.0,0.020719918,2018,PG,25,44.5,8.5,19.525,3.25,7.3,0.4385,1.025,2.8,0.35525,2.225,4.525,0.49375,0.51125,1.25,1.525,0.79125,0.475,1.725,2.225,2.275,0.5,0.3,0.975,1.925,8.75
Shane Larkin,2015,1500000.0,0.021428571,2013,PG,21,48.0,0.0,10.2,1.1,2.9,0.38,0.3,0.8,0.316,0.8,2.1,0.404,0.423,0.3,0.5,0.64,0.2,0.6,0.9,1.5,0.5,0.0,0.8,1.0,2.8
Shane Larkin,2017,1524305.0,0.01538257,2013,PG,23,67.33333333,13.0,19.03333333,2.133333333,5.0,0.418333333,0.433333333,1.233333333,0.326333333,1.7,3.8,0.449666667,0.459,0.733333333,0.966666667,0.732666667,0.333333333,1.466666667,1.833333333,2.966666667,0.966666667,0.1,1.266666667,1.533333333,5.433333333
Shaquille Harrison,2019,898310.0,0.008230804,2016,PG,24,23.0,2.0,16.7,2.6,5.4,0.476,0.3,1.1,0.231,2.3,4.3,0.541,0.5,1.2,1.7,0.737,0.4,2.3,2.7,2.4,1.1,0.3,1.0,1.8,6.6
Shaquille Harrison,2020,1678854.0,0.015382573,2016,SG,25,48.0,6.5,18.15,2.55,5.6,0.454,0.3,1.15,0.2505,2.25,4.45,0.508,0.48,1.15,1.7,0.702,0.45,2.45,2.85,2.15,1.15,0.35,0.9,1.75,6.55
Shaquille Harrison,2021,899769.5,0.0080040825,2016,SG,26,46.33333333,7.666666667,15.86666667,2.3,5.0,0.458333333,0.333333333,1.1,0.294,1.966666667,3.933333333,0.504,0.491666667,1.066666667,1.533333333,0.728,0.466666667,2.133333333,2.566666667,1.8,1.033333333,0.366666667,0.733333333,1.6,6.0
Shaquille Harrison,2022,1119440.0,0.009052914,2016,SG,27,51.75,5.75,14.35,1.925,4.325,0.42525,0.275,0.941666667,0.254,1.65,3.408333333,0.468833333,0.454083333,0.933333333,1.308333333,0.751333333,0.4,1.908333333,2.275,1.525,0.9,0.308333333,0.633333333,1.45,5.033333333
Shaquille Harrison,2023,1271381.5,0.0094879215,2016,SG,28,41.8,4.6,13.78,1.74,4.06,0.4068,0.22,0.953333333,0.2032,1.52,3.126666667,0.475066667,0.429866667,0.746666667,1.046666667,0.601066667,0.42,1.826666667,2.22,1.52,0.82,0.346666667,0.706666667,1.46,4.426666667
Sharife Cooper,2022,1637966.0,0.013246258,2021,PG,20,13.0,0.0,3.0,0.2,1.1,0.214,0.1,0.5,0.167,0.2,0.6,0.25,0.25,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.1,0.5
Sharife Cooper,2023,906062.0,0.0067616685,2021,PG,20,13.0,0.0,3.0,0.2,1.1,0.214,0.1,0.5,0.167,0.2,0.6,0.25,0.25,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.1,0.5
Shaun Livingston,2017,7897436.0,0.078596312,2004,PG,30,84.4,23.6,20.88666667,2.533333333,5.206666667,0.487666667,0.0,0.1,0.2002,2.533333333,5.113333333,0.492266667,0.488866667,1.24,1.533333333,0.817866667,0.62,1.833333333,2.433333333,2.926666667,0.74,0.34,1.186666667,1.733333333,6.346666667
Shelvin Mack,2017,6000000.0,0.060549181,2011,PG,25,71.6,14.2,15.92166667,2.296666667,5.405,0.422933333,0.588333333,1.846666667,0.295816667,1.695,3.566666667,0.497566667,0.472716667,0.633333333,0.808333333,0.7065,0.198333333,1.541666667,1.72,2.8,0.541666667,0.0133333333,1.128333333,1.046666667,5.76
Shelvin Mack,2018,2029463.0,0.019922283,2011,PG,26,69.8,16.0,17.86166667,2.636666667,6.105,0.432133333,0.688333333,2.146666667,0.300216667,1.935,3.946666667,0.514166667,0.486316667,0.693333333,0.908333333,0.7017,0.238333333,1.661666667,1.9,2.96,0.621666667,0.0333333333,1.288333333,1.246666667,6.6
Sindarius Thornwell,2019,901839.5,0.0082631435,2017,SG,23,73.0,17.0,15.8,1.4,3.2,0.429,0.3,0.8,0.377,1.1,2.4,0.448,0.479,0.8,1.2,0.67,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9
Sindarius Thornwell,2020,845176.5,0.0077439665,2017,SG,24,68.5,9.0,10.35,0.85,2.0,0.388,0.15,0.5,0.2885,0.65,1.45,0.43,0.4285,0.6,0.85,0.7025,0.3,1.05,1.3,0.6,0.45,0.2,0.5,1.15,2.45
Skylar Mays,2021,34231.0,0.000304508,2020,SG,23,33.0,0.0,8.2,1.3,3.0,0.449,0.4,1.2,0.35,0.9,1.8,0.517,0.52,0.7,0.8,0.88,0.3,0.8,1.1,0.9,0.4,0.1,0.3,0.5,3.8
Skylar Mays,2022,923321.0,0.007466895,2020,SG,23,33.0,0.0,8.2,1.3,3.0,0.449,0.4,1.2,0.35,0.9,1.8,0.517,0.52,0.7,0.8,0.88,0.3,0.8,1.1,0.9,0.4,0.1,0.3,0.5,3.8
Skylar Mays,2023,1863879.0,0.013909545,2020,SG,24,30.5,2.5,8.05,1.2,2.65,0.4745,0.35,1.05,0.335,0.9,1.6,0.566,0.5415,0.5,0.55,0.8845,0.25,0.75,1.0,0.75,0.35,0.05,0.35,0.4,3.35
Solomon Hill,2016,12000000.0,0.121990478,2013,SF,23,55.0,39.0,18.55,1.85,4.55,0.4105,0.55,1.65,0.3155,1.3,2.9,0.509,0.4815,1.05,1.35,0.8405,0.6,2.05,2.65,1.3,0.5,0.15,0.95,1.45,5.3
Solomon Hill,2020,2174318.0,0.019922283,2013,SF,27,55.4,33.6,21.8,1.88,4.92,0.3752,0.68,2.26,0.3012,1.18,2.72,0.4382,0.445,0.92,1.18,0.741,0.76,2.6,3.28,1.62,0.68,0.22,0.9,1.86,5.36
Solomon Hill,2021,2389641.0,0.021257504,2013,PF,28,62.6,19.6,19.61333333,1.606666667,4.293333333,0.3706,0.713333333,2.306666667,0.3052,0.886666667,2.046666667,0.434666667,0.450333333,0.706666667,0.913333333,0.729533333,0.68,2.42,3.033333333,1.493333333,0.68,0.233333333,0.8,1.686666667,4.626666667
Spencer Dinwiddie,2016,991874.5,0.010404144,2014,PG,21,34.0,1.0,13.4,1.5,5.0,0.302,0.4,1.9,0.185,1.1,3.1,0.375,0.337,0.9,1.0,0.912,0.1,1.3,1.4,3.1,0.6,0.2,1.0,1.6,4.3
Spencer Dinwiddie,2019,11454048.0,0.104948213,2014,PG,24,46.25,19.25,19.525,2.375,6.275,0.37125,0.725,2.45,0.24675,1.625,3.825,0.4285,0.419,1.825,2.475,0.77325,0.35,1.85,2.2,3.65,0.625,0.225,1.075,1.9,7.25
Spencer Dinwiddie,2021,18000000.0,0.152497787,2014,PG,26,56.6,25.8,24.8,4.0,9.66,0.408,1.24,3.92,0.289,2.74,5.72,0.4704,0.4664,3.2,4.22,0.753,0.44,2.24,2.66,4.58,0.62,0.26,1.64,2.32,12.42
Spencer Dinwiddie,2023,1554664.0,0.01160197,2014,PG,28,69.8,43.2,27.75333333,4.56,10.98666667,0.4098,1.58,4.846666667,0.3212,2.973333333,6.1,0.4804,0.482,3.453333333,4.306666667,0.8334,0.406666667,3.093333333,3.48,5.193333333,0.693333333,0.286666667,1.946666667,2.273333333,14.14666667
Stanley Johnson,2019,3713575.0,0.034025793,2015,SF,21,73.0,19.0,22.76666667,2.6,7.0,0.367666667,0.833333333,2.733333333,0.295,1.8,4.266666667,0.415666667,0.426,1.066666667,1.4,0.745,0.6,2.866666667,3.466666667,1.533333333,0.966666667,0.233333333,1.2,2.133333333,7.066666667
Stanley Johnson,2021,1240508.3333333333,0.0110351763333333,2015,PF,23,75.2,14.2,18.32666667,2.24,5.953333333,0.3744,0.733333333,2.44,0.295,1.526666667,3.513333333,0.4316,0.434733333,0.866666667,1.146666667,0.7114,0.52,2.473333333,2.993333333,1.36,0.793333333,0.22,1.086666667,1.72,6.033333333
Stanley Johnson,2022,1670643.0,0.013510517,2015,PF,24,72.8,15.6,17.00666667,1.92,5.073333333,0.3758,0.693333333,2.32,0.2992,1.226666667,2.753333333,0.4412,0.444933333,0.786666667,1.046666667,0.7146,0.46,2.193333333,2.653333333,1.34,0.813333333,0.24,0.946666667,1.62,5.293333333
Stephen Curry,2017,40231758.0,0.383852362,2009,PG,27,68.2,67.6,33.96,8.08,16.78,0.4806,3.52,7.92,0.4458,4.54,8.86,0.5132,0.5844,3.46,3.86,0.8832,0.72,3.6,4.28,7.02,1.76,0.22,3.16,2.28,23.1
Stephen Curry,2022,53838416.0,0.403127998,2009,PG,32,53.4,53.4,32.24,8.62,18.54,0.4638,4.22,10.8,0.3874,4.38,7.74,0.5724,0.5766,4.86,5.24,0.9302,0.7,4.44,5.12,6.06,1.38,0.26,3.08,2.2,26.36
Sterling Brown,2020,1678854.0,0.015382573,2017,SG,23,56.0,5.5,16.1,2.0,4.6,0.4325,0.75,2.1,0.3565,1.25,2.45,0.4985,0.514,0.45,0.55,0.7825,0.5,2.4,2.9,0.95,0.5,0.15,0.65,1.5,5.2
Sterling Brown,2021,3000000.0,0.026687067,2017,SF,24,54.66666667,4.0,15.66666667,1.933333333,4.7,0.412,0.766666667,2.266666667,0.345666667,1.166666667,2.4,0.474,0.495,0.5,0.633333333,0.788333333,0.533333333,2.566666667,3.1,0.966666667,0.533333333,0.133333333,0.7,1.333333333,5.166666667
Sterling Brown,2022,12260.0,9.91e-05,2017,SG,25,53.75,6.5,17.775,2.175,5.175,0.421,1.025,2.75,0.365,1.175,2.4,0.4785,0.51725,0.5,0.625,0.79275,0.575,2.825,3.425,1.075,0.575,0.15,0.725,1.475,5.925
Steve Novak,2015,424903.0,0.006070043,2006,PF,30,60.6,0.4,12.40666667,1.626666667,3.633333333,0.441533333,1.293333333,2.88,0.4508,0.326666667,0.753333333,0.426666667,0.61,0.24,0.28,0.839933333,0.12,1.153333333,1.273333333,0.193333333,0.18,0.106666667,0.14,0.793333333,4.766666667
Steve Novak,2016,1551659.0,0.016481937,2006,SF-PF,31,63.8,0.4,12.22666667,1.586666667,3.553333333,0.439466667,1.306666667,2.893333333,0.460866667,0.266666667,0.666666667,0.3768,0.618866667,0.22,0.253333333,0.684333333,0.133333333,1.146666667,1.273333333,0.24,0.16,0.12,0.166666667,0.853333333,4.693333333
Steven Adams,2017,25000000.0,0.241855905,2013,C,22,77.0,55.66666667,21.76666667,2.5,4.433333333,0.553333333,0.0,0.0,0.0,2.5,4.433333333,0.554333333,0.553333333,1.3,2.366666667,0.555,2.433333333,3.6,6.1,0.733333333,0.5,1.0,1.133333333,2.833333333,6.333333333
Steven Adams,2021,17500000.0,0.15567456,2013,C,26,75.8,75.8,29.58,4.88,8.12,0.6,0.0,0.0,0.0666,4.88,8.08,0.6012,0.6002,1.84,3.28,0.5668,3.9,4.54,8.44,1.4,1.02,1.04,1.56,2.5,11.6
