name,debut,start,end,salary,birth,target,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jose Barea,2006,2020,2020,2564753,1984,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Calderon,2005,2017,2017,2328652,1981,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Calderon,2003,2017,2017,2328652,1981,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Calderon,2005,2018,2018,2393887,1981,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Calderon,2003,2018,2018,2393887,1981,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Calderon,2005,2016,2016,392478,1981,0.00417,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Calderon,2003,2016,2016,392478,1981,0.00417,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Green,2020,2024,2026,13666667,2000,0.09401,SG,39,5,11.4,1.1,2.4,0.452,0.1,0.6,0.16,1,1.7,0.559,0.473,0.3,0.6,0.565,0.7,1.3,2,0.7,0.4,0.1,0.4,0.9,2.6
Josh Hart,2017,2024,2027,20228820,1995,0.13916,SF,56,10,27.85,3.35,7.75,0.431,1.6,4.75,0.334,1.75,2.95,0.5835,0.534,1.4,1.85,0.757,1,6.25,7.25,2,0.9,0.35,1.1,2.45,9.65
Josh Hart,2017,2021,2023,12640000,1995,0.10709,SG,60.5,16.25,26.125,3.075,7.1,0.4345,1.45,4.175,0.35,1.625,2.875,0.55725,0.53675,1.15,1.6,0.726,0.8,4.8,5.6,1.675,0.875,0.4,0.95,2.2,8.75
Josh Jackson,2017,2020,2021,4886175,1997,0.04477,SF,59.33333333,21.33333333,22.63333333,4.233333333,9.966666667,0.423333333,0.866666667,2.966666667,0.302,3.3,7.033333333,0.483,0.472333333,1.9,2.866666667,0.668333333,0.833333333,3.133333333,4,1.8,0.9,0.533333333,1.8,2.4,11.2
Josh Jackson,2017,2022,2022,2133278,1997,0.01725,SF,60,22.25,23.275,4.375,10.325,0.42225,0.95,3.25,0.3015,3.35,7.1,0.484,0.4725,2.075,3.025,0.6835,0.85,3.15,4.025,1.925,0.9,0.6,1.925,2.525,11.75
Josh Magette,2012,2016,2016,543471,1989,0.00577,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Magette,2012,2017,2017,75000,1989,0.00076,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Magette,2016,2017,2017,75000,1989,0.00076,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Magette,2012,2019,2019,8168,1989,0.00007,PG,18,0,12,0.8,2.6,0.326,0.4,1.2,0.364,0.4,1.3,0.292,0.413,0.4,0.4,1,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6
Josh Magette,2016,2019,2019,8168,1989,0.00007,PG,18,0,12,0.8,2.6,0.326,0.4,1.2,0.364,0.4,1.3,0.292,0.413,0.4,0.4,1,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6
Josh Reaves,2019,2020,2020,1445697,1997,0.01325,SF,4,0,7,0.8,2.3,0.333,0,0.5,0,0.8,1.8,0.429,0.333,0.5,0.5,1,0.3,0.5,0.8,0.8,0,0,0,1.3,2
Josh Richardson,2015,2022,2022,12196094,1993,0.09863,SF,67,65.75,32.275,5.075,11.8,0.43,1.7,4.85,0.3515,3.35,6.925,0.485,0.50225,2,2.35,0.858,0.8,2.6,3.4,3.125,1.125,0.625,1.6,2.475,13.825
Josh Richardson,2015,2018,2021,10491264,1993,0.09831,SG,62,39,28.33333333,3.7,8.6,0.432333333,1.333333333,3.533333333,0.389666667,2.366666667,5.066666667,0.461666667,0.513333333,1.133333333,1.5,0.763666667,0.666666667,2.3,2.933333333,2.3,1.1,0.7,1.2,2.366666667,9.9
Josh Richardson,2015,2023,2024,2971310,1993,0.02217,SG,62.33333333,60.66666667,31.96666667,5.133333333,12.1,0.423,1.733333333,5.1,0.342666667,3.333333333,6.966666667,0.481666667,0.495333333,2.166666667,2.533333333,0.862333333,0.766666667,2.566666667,3.366666667,3.2,1,0.533333333,1.566666667,2.466666667,14.13333333
Josh Smith,2004,2013,2016,13500000,1985,0.21122,PF,75,75,35.1,6.875,14.525,0.47625,0.475,1.6,0.22275,6.4,12.9,0.49725,0.492,2.875,4.6,0.6225,2.1,6.75,8.8,3.9,1.375,1.8,2.625,2.675,17.125
Josh Smith,2004,2008,2012,11600000,1985,0.1996,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Smith,2004,2014,2014,2077000,1985,0.03293,PF,75.4,75.2,35.18,6.84,14.82,0.4648,0.56,1.96,0.231,6.28,12.84,0.4902,0.4832,2.72,4.46,0.6044,1.94,6.48,8.4,3.78,1.38,1.72,2.62,2.66,16.98
Josh Smith,2004,2017,2017,2170777,1985,0.02191,PF,53.625,29.5,25.575,4.5125,10.9375,0.40275,0.7875,2.7,0.2905,3.7125,8.225,0.444875,0.4445,1.3875,2.675,0.520375,1.4125,4.225,5.6375,2.8875,0.9625,1.2625,2.175,2.45,11.2125
Josh Smith,2004,2015,2015,1499187,1985,0.02142,PF,66,52.14285714,32.24285714,6.171428571,14.07142857,0.438142857,0.728571429,2.457142857,0.292,5.428571429,11.58571429,0.47,0.465857143,2.171428571,3.828571429,0.555857143,1.771428571,5.785714286,7.557142857,3.614285714,1.214285714,1.542857143,2.6,2.657142857,15.24285714
Joshia Gray,2017,2020,2022,1764740,1993,0.01593,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshia Gray,2017,2021,2021,1669178,1993,0.01485,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshia Gray,2017,2020,2020,1620564,1993,0.01485,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Primo,2021,2023,2023,1980656,2002,0.01478,,,,,,,,,,,,,,,,,,,,,,,,,,
Jrue Holiday,2009,2021,2024,33749333,1990,0.27359,PG,67,65.2,34.34,7.26,15.28,0.4756,1.74,4.9,0.3526,5.54,10.4,0.5328,0.5324,2.22,2.94,0.7516,1.02,3.54,4.54,6.76,1.56,0.74,2.76,2.16,18.48
Jrue Holiday,2009,2017,2021,25200000,1990,0.24043,PG,56.8,46.6,32.92,6.28,14.2,0.4434,1.24,3.42,0.3656,5.06,10.78,0.47,0.4868,2,2.54,0.7936,0.76,3,3.74,7.22,1.54,0.48,2.92,2.4,15.8
Jrue Holiday,2009,2024,2027,33600000,1990,0.23114,SG,60,58.5,33.5,7.25,15.2,0.479,1.95,5.25,0.3725,5.3,10,0.535,0.543,1.95,2.65,0.748,1.25,3.4,4.65,6.4,1.6,0.7,2.6,2.05,18.4
Jrue Holiday,2009,2013,2016,6000000,1981,0.09388,PG,74.5,69,32.725,5.3,12.15,0.43775,1,2.675,0.37575,4.3,9.475,0.4565,0.4815,1.675,2.15,0.7785,0.9,2.625,3.525,5.7,1.45,0.325,2.65,2.225,13.3
Jrue Holiday,2009,2010,2012,5000000,1981,0.08614,PG,73,51,24.2,3.2,7.1,0.442,0.8,2.2,0.39,2.3,4.9,0.465,0.502,0.9,1.2,0.756,0.8,1.8,2.6,3.8,1.1,0.2,2.1,2.1,8
Jrue Holiday,2009,2016,2017,8000000,1990,0.08498,PG,56.4,47.4,33.14,6.18,14.1,0.439,1.14,3.1,0.3704,5.04,11,0.4594,0.479,1.92,2.4,0.8086,0.8,2.82,3.62,6.66,1.56,0.4,2.76,2.42,15.42
Jrue Holiday,2009,2005,2009,4398800,1981,0.0811,,,,,,,,,,,,,,,,,,,,,,,,,,
Jrue Holiday,2009,2017,2019,7353333,1981,0.07318,PG,56.8,46.6,32.92,6.28,14.2,0.4434,1.24,3.42,0.3656,5.06,10.78,0.47,0.4868,2,2.54,0.7936,0.76,3,3.74,7.22,1.54,0.48,2.92,2.4,15.8
Jrue Holiday,2009,2019,2019,2564753,1981,0.0235,PG,64,53.8,33.1,6.82,14.76,0.461,1.48,4.28,0.3464,5.36,10.48,0.5082,0.5108,2.32,2.92,0.792,0.76,3.22,3.96,6.78,1.52,0.64,2.7,2.36,17.44
Jrue Holiday,2009,2008,2011,1332850,1986,0.02292,,,,,,,,,,,,,,,,,,,,,,,,,,
Jrue Holiday,2009,2019,2019,2174318,1990,0.01992,PG,64,53.8,33.1,6.82,14.76,0.461,1.48,4.28,0.3464,5.36,10.48,0.5082,0.5108,2.32,2.92,0.792,0.76,3.22,3.96,6.78,1.52,0.64,2.7,2.36,17.44
Jrue Holiday,2009,2017,2018,1821740,1990,0.01838,PG,56.8,46.6,32.92,6.28,14.2,0.4434,1.24,3.42,0.3656,5.06,10.78,0.47,0.4868,2,2.54,0.7936,0.76,3,3.74,7.22,1.54,0.48,2.92,2.4,15.8
Jrue Holiday,2009,2022,2022,1902133,1997,0.01538,SG,67,66.25,34.75,7.575,15.775,0.481,1.8,5.075,0.35175,5.775,10.725,0.5415,0.538,2.325,3.05,0.7625,1.1,3.6,4.7,6.625,1.575,0.75,2.725,2.2,19.25
Jrue Holiday,2009,2021,2021,1669178,1997,0.01485,PG,67,65.2,34.34,7.26,15.28,0.4756,1.74,4.9,0.3526,5.54,10.4,0.5328,0.5324,2.22,2.94,0.7516,1.02,3.54,4.54,6.76,1.56,0.74,2.76,2.16,18.48
Jrue Holiday,2009,2021,2023,1270879,1997,0.01077,PG,67,65.2,34.34,7.26,15.28,0.4756,1.74,4.9,0.3526,5.54,10.4,0.5328,0.5324,2.22,2.94,0.7516,1.02,3.54,4.54,6.76,1.56,0.74,2.76,2.16,18.48
Jrue Holiday,2009,2018,2018,64185,1990,0.00063,PG,57.4,47.2,32.64,6.38,13.98,0.456,1.3,3.66,0.3594,5.1,10.32,0.4922,0.5022,2,2.5,0.8004,0.7,3.12,3.8,6.82,1.52,0.56,2.7,2.46,16.06
Jrue Holiday,2009,2018,2018,10697,1990,0.00011,PG,57.4,47.2,32.64,6.38,13.98,0.456,1.3,3.66,0.3594,5.1,10.32,0.4922,0.5022,2,2.5,0.8004,0.7,3.12,3.8,6.82,1.52,0.56,2.7,2.46,16.06
Jrue Holiday,2009,2021,2021,9593,1997,0.00009,PG,67,65.2,34.34,7.26,15.28,0.4756,1.74,4.9,0.3526,5.54,10.4,0.5328,0.5324,2.22,2.94,0.7516,1.02,3.54,4.54,6.76,1.56,0.74,2.76,2.16,18.48
Juan Toscano-Anderson,2019,2022,2022,1902133,1993,0.01538,SG,33,11,20.9,2.25,4.35,0.5195,0.65,1.75,0.375,1.6,2.65,0.6215,0.5955,0.3,0.5,0.655,0.6,3.6,4.2,2.4,0.9,0.45,1.2,2.2,5.5
Juan Toscano-Anderson,2015,2022,2022,1902133,1993,0.01538,SG,33,11,20.9,2.25,4.35,0.5195,0.65,1.75,0.375,1.6,2.65,0.6215,0.5955,0.3,0.5,0.655,0.6,3.6,4.2,2.4,0.9,0.45,1.2,2.2,5.5
Juan Toscano-Anderson,2019,2023,2023,1517989,1993,0.01133,SG,33,11,20.9,2.25,4.35,0.5195,0.65,1.75,0.375,1.6,2.65,0.6215,0.5955,0.3,0.5,0.655,0.6,3.6,4.2,2.4,0.9,0.45,1.2,2.2,5.5
Juan Toscano-Anderson,2015,2023,2023,1517989,1993,0.01133,SG,33,11,20.9,2.25,4.35,0.5195,0.65,1.75,0.375,1.6,2.65,0.6215,0.5955,0.3,0.5,0.655,0.6,3.6,4.2,2.4,0.9,0.45,1.2,2.2,5.5
Juan Toscano-Anderson,2015,2019,2019,1216930,1993,0.01115,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Toscano-Anderson,2019,2020,2021,1029944,1993,0.00944,SG,13,6,20.9,2.2,4.8,0.46,0.6,1.8,0.348,1.6,3.1,0.525,0.524,0.2,0.4,0.6,0.7,3.3,4,2,1,0.4,1.2,2.3,5.3
Juan Toscano-Anderson,2015,2020,2021,1029944,1993,0.00944,SG,13,6,20.9,2.2,4.8,0.46,0.6,1.8,0.348,1.6,3.1,0.525,0.524,0.2,0.4,0.6,0.7,3.3,4,2,1,0.4,1.2,2.3,5.3
Juan Toscano-Anderson,2015,2019,2019,898310,1993,0.00823,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Toscano-Anderson,2019,2023,2023,12443,1993,0.00009,SG,33,11,20.9,2.25,4.35,0.5195,0.65,1.75,0.375,1.6,2.65,0.6215,0.5955,0.3,0.5,0.655,0.6,3.6,4.2,2.4,0.9,0.45,1.2,2.2,5.5
Juan Toscano-Anderson,2015,2023,2023,12443,1993,0.00009,SG,33,11,20.9,2.25,4.35,0.5195,0.65,1.75,0.375,1.6,2.65,0.6215,0.5955,0.3,0.5,0.655,0.6,3.6,4.2,2.4,0.9,0.45,1.2,2.2,5.5
Juancho Hernangomez,2016,2020,2022,7012440,1995,0.0633,,,,,,,,,,,,,,,,,,,,,,,,,,
Juancho Hernangomez,2016,2022,2022,2298385,1995,0.01859,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Bernard,2022,2023,2023,1119563,2000,0.00835,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Champagnie,2022,2023,2026,3000000,2001,0.02119,,,,,,,,,,,,,,,,,,,,,,,,,,
Julius Randle,2014,2022,2025,29272320,1994,0.21918,C,72.5,58.25,31.85,7.4,15.05,0.4995,1.075,3.075,0.3135,6.325,11.975,0.532,0.5315,4.375,5.85,0.74825,2,7.175,9.15,3.7,0.725,0.425,2.95,3.175,20.275
Julius Randle,2014,2019,2021,20700000,1994,0.18966,PF,62.2,46.2,25.66,4.88,9.92,0.4664,0.26,0.9,0.2228,4.62,9.04,0.483,0.477,2.76,4.2,0.5774,1.7,5.4,7.1,2.22,0.52,0.4,2.1,2.82,12.8
Julius Randle,2014,2018,2019,8857025,1994,0.08695,PF,59.5,45.5,24.425,4.15,8.675,0.452,0.1,0.45,0.1925,4.05,8.25,0.46275,0.4575,2.225,3.575,0.539,1.575,5.125,6.7,2,0.475,0.35,1.925,2.675,10.65
Justin Anderson,2015,2022,2022,2298385,1993,0.01859,SF,32,1.666666667,11.33333333,1.533333333,4.133333333,0.367333333,0.666666667,2.4,0.283,0.866666667,1.733333333,0.493,0.447,0.466666667,0.7,0.66,0.433333333,1.7,2.1,0.666666667,0.3,0.366666667,0.433333333,1.233333333,4.233333333
Justin Anderson,2015,2020,2021,2006445,1993,0.01838,SF,43,4.857142857,13.95714286,1.957142857,4.814285714,0.399428571,0.685714286,2.385714286,0.286857143,1.285714286,2.428571429,0.515857143,0.470857143,0.9,1.171428571,0.735142857,0.657142857,2.071428571,2.7,0.771428571,0.385714286,0.357142857,0.642857143,1.314285714,5.514285714
Justin Anderson,2015,2021,2021,1939350,1993,0.01725,SF,41,4.166666667,14.31666667,2.066666667,5.083333333,0.398333333,0.733333333,2.533333333,0.2905,1.35,2.55,0.513,0.471166667,0.916666667,1.2,0.724333333,0.716666667,2.066666667,2.75,0.816666667,0.4,0.333333333,0.683333333,1.4,5.8
Justin Anderson,2015,2019,2019,1737145,1993,0.01592,SF,48.5,5.5,14.5,2.116666667,4.983333333,0.422166667,0.7,2.3,0.300166667,1.433333333,2.683333333,0.527833333,0.492333333,1.016666667,1.3,0.774333333,0.75,2.083333333,2.8,0.766666667,0.45,0.316666667,0.683333333,1.316666667,5.966666667
Justin Anderson,2015,2019,2019,196288,1993,0.0018,SF,48.5,5.5,14.5,2.116666667,4.983333333,0.422166667,0.7,2.3,0.300166667,1.433333333,2.683333333,0.527833333,0.492333333,1.016666667,1.3,0.774333333,0.75,2.083333333,2.8,0.766666667,0.45,0.316666667,0.683333333,1.316666667,5.966666667
Justin Anderson,2015,2021,2021,11146,1993,0.0001,SF,41,4.166666667,14.31666667,2.066666667,5.083333333,0.398333333,0.733333333,2.533333333,0.2905,1.35,2.55,0.513,0.471166667,0.916666667,1.2,0.724333333,0.716666667,2.066666667,2.75,0.816666667,0.4,0.333333333,0.683333333,1.4,5.8
Justin Anderson,2015,2019,2019,9814,1993,0.00009,SF,48.5,5.5,14.5,2.116666667,4.983333333,0.422166667,0.7,2.3,0.300166667,1.433333333,2.683333333,0.527833333,0.492333333,1.016666667,1.3,0.774333333,0.75,2.083333333,2.8,0.766666667,0.45,0.316666667,0.683333333,1.316666667,5.966666667
Justin Bibbs,2018,2019,2019,1445697,1996,0.01325,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Champagnie,2021,2023,2023,2019706,2001,0.01507,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Champagnie,2021,2022,2023,1782931,2001,0.01442,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Champagnie,2021,2022,2023,978069,2001,0.00791,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Champagnie,2021,2023,2023,11608,2001,0.00009,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Hamilton,2013,2016,2017,3000000,1990,0.03187,C,16.33333333,4.666666667,12.83333333,1.5,3.166666667,0.384333333,0.25,0.783333333,0.273,1.266666667,2.4,0.432,0.424833333,0.75,0.85,0.752,0.9,1.133333333,2.05,0.466666667,0.716666667,0.4,0.65,1.233333333,4.016666667
Justin Harper,2011,2015,2015,845059,1989,0.01207,PF,14,0,6,0.6,2.2,0.29,0.1,0.9,0.154,0.5,1.3,0.389,0.323,0,0.1,0,0.2,0.6,0.9,0.1,0.1,0.2,0.4,0.4,1.4
Justin Harper,2011,2015,2015,4971,1989,0.00007,PF,14,0,6,0.6,2.2,0.29,0.1,0.9,0.154,0.5,1.3,0.389,0.323,0,0.1,0,0.2,0.6,0.9,0.1,0.1,0.2,0.4,0.4,1.4
Justin Harper,2011,2016,2016,5975,1989,0.00006,PF,9.5,0,6.5,0.7,2.1,0.345,0.45,1.35,0.299,0.25,0.75,0.1945,0.4615,0.1,0.25,0.25,0.1,0.4,0.55,0.05,0.15,0.1,0.4,0.5,2
Justin Holiday,2012,2020,2022,6006420,1989,0.05422,SG,55.22222222,27.33333333,23.98888889,2.855555556,7.288888889,0.390888889,1.488888889,4.122222222,0.350777778,1.377777778,3.133333333,0.447111111,0.488,0.933333333,1.133333333,0.796777778,0.388888889,2.6,2.977777778,1.466666667,1.044444444,0.433333333,0.966666667,1.622222222,8.133333333
Justin Holiday,2011,2020,2022,6006420,1989,0.05422,SG,55.22222222,27.33333333,23.98888889,2.855555556,7.288888889,0.390888889,1.488888889,4.122222222,0.350777778,1.377777778,3.133333333,0.447111111,0.488,0.933333333,1.133333333,0.796777778,0.388888889,2.6,2.977777778,1.466666667,1.044444444,0.433333333,0.966666667,1.622222222,8.133333333
Justin Holiday,2012,2017,2018,4500000,1989,0.04541,SG,42.66666667,3,15.08333333,1.85,4.783333333,0.380166667,0.716666667,2.133333333,0.320666667,1.133333333,2.633333333,0.4425,0.453166667,0.6,0.8,0.740333333,0.2,1.566666667,1.75,1.15,0.6,0.416666667,0.75,1.083333333,5.016666667
Justin Holiday,2011,2017,2018,4500000,1989,0.04541,SG,42.66666667,3,15.08333333,1.85,4.783333333,0.380166667,0.716666667,2.133333333,0.320666667,1.133333333,2.633333333,0.4425,0.453166667,0.6,0.8,0.740333333,0.2,1.566666667,1.75,1.15,0.6,0.416666667,0.75,1.083333333,5.016666667
Justin Holiday,2012,2019,2019,4767000,1989,0.04368,SG,53.66666667,27.11111111,22.44444444,2.711111111,6.988888889,0.386333333,1.355555556,3.822222222,0.341444444,1.366666667,3.133333333,0.443444444,0.476444444,0.922222222,1.122222222,0.800222222,0.366666667,2.4,2.744444444,1.411111111,0.988888889,0.388888889,0.955555556,1.511111111,7.688888889
Justin Holiday,2011,2019,2019,4767000,1989,0.04368,SG,53.66666667,27.11111111,22.44444444,2.711111111,6.988888889,0.386333333,1.355555556,3.822222222,0.341444444,1.366666667,3.133333333,0.443444444,0.476444444,0.922222222,1.122222222,0.800222222,0.366666667,2.4,2.744444444,1.411111111,0.988888889,0.388888889,0.955555556,1.511111111,7.688888889
Justin Holiday,2012,2023,2023,3196448,1989,0.02385,SG,61.8,42.4,30.22,3.5,8.8,0.3998,2.06,5.6,0.3654,1.44,3.18,0.459,0.5174,1.02,1.2,0.8532,0.5,3.22,3.74,1.68,1.34,0.5,1.04,1.96,10.08
Justin Holiday,2011,2023,2023,3196448,1989,0.02385,SG,61.8,42.4,30.22,3.5,8.8,0.3998,2.06,5.6,0.3654,1.44,3.18,0.459,0.5174,1.02,1.2,0.8532,0.5,3.22,3.74,1.68,1.34,0.5,1.04,1.96,10.08
Justin Holiday,2012,2015,2016,981486,1989,0.01402,SG,34,2,13.45,1.65,4.65,0.36,0.5,1.8,0.2855,1.1,2.85,0.4095,0.4185,0.65,0.85,0.786,0.1,1.3,1.4,1.25,0.5,0.45,0.75,0.85,4.5
Justin Holiday,2011,2015,2016,981486,1989,0.01402,SG,34,2,13.45,1.65,4.65,0.36,0.5,1.8,0.2855,1.1,2.85,0.4095,0.4185,0.65,0.85,0.786,0.1,1.3,1.4,1.25,0.5,0.45,0.75,0.85,4.5
Justin Holiday,2012,2013,2013,788872,1989,0.01344,SG,9,0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0,1.6,1.6,1.7,0.3,0.7,1,0.8,4.7
Justin Holiday,2012,2014,2014,816482,1989,0.01295,SG,9,0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0,1.6,1.6,1.7,0.3,0.7,1,0.8,4.7
Justin Holiday,2012,2022,2022,819832,1989,0.00663,SG,63.5,47.33333333,30.43333333,3.583333333,9.15,0.395,2.083333333,5.7,0.364333333,1.5,3.416666667,0.447,0.510166667,1.166666667,1.383333333,0.848166667,0.483333333,3.283333333,3.783333333,1.75,1.3,0.483333333,1.083333333,1.95,10.43333333
Justin Holiday,2011,2022,2022,819832,1989,0.00663,SG,63.5,47.33333333,30.43333333,3.583333333,9.15,0.395,2.083333333,5.7,0.364333333,1.5,3.416666667,0.447,0.510166667,1.166666667,1.383333333,0.848166667,0.483333333,3.283333333,3.783333333,1.75,1.3,0.483333333,1.083333333,1.95,10.43333333
Justin Jackson,2017,2013,2015,8000000,1989,0.13142,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jackson,2017,2016,2016,5000000,1989,0.05311,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jackson,2017,2010,2012,2543213,1989,0.04382,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jackson,2017,2022,2022,2133278,1995,0.01725,SF,45.375,9.75,20.4625,2.6625,6.45,0.416875,1.1125,3.3875,0.32775,1.55,3.0625,0.5035,0.5015,0.7625,1.0625,0.76075,0.675,2.2375,2.925,1.175,0.325,0.1375,0.575,1.0875,7.2125
Justin Jackson,2017,2021,2021,1789256,1995,0.01592,SF,45.375,9.75,20.4625,2.6625,6.45,0.416875,1.1125,3.3875,0.32775,1.55,3.0625,0.5035,0.5015,0.7625,1.0625,0.76075,0.675,2.2375,2.925,1.175,0.325,0.1375,0.575,1.0875,7.2125
Justin Jackson,2017,2016,2016,1200000,1989,0.01275,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jackson,2017,2023,2023,13486,1995,0.0001,SF,42.14285714,5.285714286,20.22857143,2.657142857,6.485714286,0.413285714,1.157142857,3.485714286,0.330571429,1.5,3.014285714,0.497285714,0.500285714,0.814285714,1.142857143,0.766285714,0.714285714,2.214285714,2.942857143,1.185714286,0.314285714,0.128571429,0.571428571,1.071428571,7.285714286
Justin Jackson,2017,2021,2021,10283,1995,0.00009,SF,45.375,9.75,20.4625,2.6625,6.45,0.416875,1.1125,3.3875,0.32775,1.55,3.0625,0.5035,0.5015,0.7625,1.0625,0.76075,0.675,2.2375,2.925,1.175,0.325,0.1375,0.575,1.0875,7.2125
Justin James,2019,2021,2021,1669178,1997,0.01485,SF,36,0,7.5,1.2,2.7,0.4425,0.35,0.95,0.339,0.9,1.75,0.497,0.501,0.45,0.8,0.5295,0.25,0.65,0.85,0.55,0.2,0.2,0.3,0.55,3.2
Justin James,2019,2021,2021,9593,1997,0.00009,SF,36,0,7.5,1.2,2.7,0.4425,0.35,0.95,0.339,0.9,1.75,0.497,0.501,0.45,0.8,0.5295,0.25,0.65,0.85,0.55,0.2,0.2,0.3,0.55,3.2
Justin Minaya,2022,2023,2023,1801769,1999,0.01345,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Patton,2017,2019,2020,3383360,1997,0.031,C,2,0,5.5,0.85,2.15,0.393,0,0.35,0,0.85,1.85,0.45,0.393,0.15,0.35,0.25,0.35,0.65,1,0.5,0.85,0,0,1.35,1.85
Justin Patton,2017,2020,2020,1678854,1997,0.01538,C,3,0,5.266666667,0.833333333,2.1,0.395333333,0.0666666667,0.5,0.0833333333,0.766666667,1.633333333,0.466666667,0.412,0.1,0.233333333,0.166666667,0.3,0.7,1,0.466666667,0.566666667,0,0.133333333,1.166666667,1.833333333
Justin Patton,2017,2019,2019,183115,1997,0.00168,C,2,0,5.5,0.85,2.15,0.393,0,0.35,0,0.85,1.85,0.45,0.393,0.15,0.35,0.25,0.35,0.65,1,0.5,0.85,0,0,1.35,1.85
Justin Robinson,2019,2020,2020,898310,1997,0.00823,PG,9,0,5.4,0.6,1.3,0.417,0.3,0.6,0.6,0.2,0.8,0.286,0.542,0,0,0,0.1,0.4,0.6,0.8,0,0.1,0.3,0.2,1.4
Justin Robinson,2019,2020,2020,9902,1997,0.00009,PG,9,0,5.4,0.6,1.3,0.417,0.3,0.6,0.6,0.2,0.8,0.286,0.542,0,0,0,0.1,0.4,0.6,0.8,0,0.1,0.3,0.2,1.4
Justin Robinson,2019,2021,2021,9593,1997,0.00009,PG,9,0,7.6,0.7,1.8,0.375,0.35,1.1,0.443,0.25,0.8,0.3575,0.4855,0.15,0.3,0.3,0.1,0.55,0.7,0.9,0.15,0.05,0.25,0.65,1.85
Justin Robinson,2019,2020,2020,6153,1997,0.00006,PG,9,0,5.4,0.6,1.3,0.417,0.3,0.6,0.6,0.2,0.8,0.286,0.542,0,0,0,0.1,0.4,0.6,0.8,0,0.1,0.3,0.2,1.4
Justin Tillman,2018,2022,2022,1637966,1996,0.01325,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Tillman,2018,2021,2021,5318,1996,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Wright-Foreman,2019,2020,2020,1445697,1997,0.01325,PG,4,0,11.3,1.8,5,0.35,0.5,2.5,0.2,1.3,2.5,0.5,0.4,0.8,1,0.75,0,1.3,1.3,1.8,0.5,0,0.8,1.3,4.8
Justise Winslow,2015,2019,2020,13000000,1996,0.11911,SF,57.5,25,29.425,3.7,9.225,0.40875,0.75,2.3,0.30775,3,6.95,0.43925,0.44975,1.225,1.925,0.641,1.05,4.225,5.3,2.925,1.05,0.35,1.575,2.525,9.425
Justise Winslow,2015,2021,2022,4000000,1996,0.03558,SF,37.8,19.6,28.12,3.92,10.16,0.3906,0.7,2.46,0.2724,3.28,7.74,0.4254,0.4258,1.26,2,0.6236,1.08,4.36,5.42,3.22,0.9,0.42,1.74,2.6,9.88
Justise Winslow,2015,2023,2023,2891467,1996,0.02158,SF,34.33333333,19.33333333,27.06666667,4.066666667,10.36666667,0.391,0.8,2.833333333,0.260666667,3.333333333,7.6,0.434333333,0.428,1.233333333,1.966666667,0.622,1.066666667,4.466666667,5.5,3.4,0.766666667,0.433333333,1.933333333,2.666666667,10.23333333
