name,start,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,debut,end,salary,birth,target,Pos,G,Pos_PG,Pos_SG,Pos_SF,Pos_PF,Pos_C,contract_period,Annual
Kevon Looney,2018,4.0,11.39495798,1.432773109,2.499159664,0.554613445,0.0,0.144537815,0.209798319,1.388235294,2.354621849,0.572630252,0.560731092,0.51092437,0.932773109,0.577512605,1.077310924,1.777310924,2.854621849,0.555462185,0.41092437,0.577310924,0.41092437,1.421848739,3.331932773,2015,2018,1567007.0,1996,0.01538257,C,60.21008403,False,False,True,False,False,1,4
Kevon Looney,2019,14.95890411,16.37534247,2.247945205,3.667123288,0.604657534,0.0,0.1,0.145205479,2.247945205,3.567123288,0.617945205,0.607109589,0.709589041,1.254794521,0.585547945,1.902739726,2.438356164,4.34109589,1.093150685,0.554794521,0.745205479,0.554794521,2.147945205,5.260273973,2015,2021,4821429.0,1996,0.044176553,C,73.67123288,False,False,False,True,False,3,5
Kevon Looney,2022,56.98327759,20.20200669,2.345819398,3.915719064,0.588923077,0.020401338,0.061204013,0.047943144,2.32541806,3.874916388,0.596635452,0.590963211,0.848494983,1.367892976,0.629591974,2.448494983,4.51638796,7.044481606,2.087625418,0.489297659,0.509698997,0.652173913,2.422073579,5.515384616,2015,2024,7500000.0,1996,0.058217384,C,201.8896321,False,False,False,False,True,3,8
Khem Birch,2019,0.543478261,13.31086957,1.708695652,3.0,0.57423913,0.0,0.0,0.0,1.708695652,3.0,0.576413043,0.57423913,1.108695652,1.608695652,0.694434783,1.645652174,2.382608696,4.02826087,0.8,0.4,0.554347826,0.445652174,1.354347826,4.526086957,2014,2020,3000000.0,1992,0.027487631,C,46.34782609,False,False,False,False,True,2,6
Khem Birch,2020,12.26530612,15.98571429,1.653061224,3.0,0.55744898,0.0,0.0,0.0,1.653061224,3.0,0.56144898,0.55744898,1.297959184,1.895918367,0.676469388,1.746938776,2.444897959,4.191836735,0.897959184,0.4,0.551020408,0.497959184,1.644897959,4.604081633,2014,2020,425463.0,1992,0.003898323,C,49.02040816,False,False,False,False,True,1,7
Khris Middleton,2014,48.14678899,26.92844037,4.030275229,9.111926606,0.44,1.252293578,3.05412844,0.388486239,2.777981651,6.082568807,0.465394495,0.505550459,1.300917431,1.576146789,0.856788991,0.551376147,2.677981651,3.329357798,1.827522936,0.900917431,0.175229358,1.227522936,2.752293578,10.61376147,2012,2015,447902.0,1990,0.007102228,SG,68.37614679,False,False,False,False,True,2,3
Khris Middleton,2015,61.05590062,30.04906832,4.845341615,10.69440994,0.453248447,1.450931677,3.450931677,0.410565217,3.443478261,7.243478261,0.473627329,0.520322981,1.547204969,1.847204969,0.860018634,0.650931677,3.392546584,4.094409938,2.198136646,1.245341615,0.150931677,1.450931677,2.656521739,12.7378882,2012,2019,4676608.667,1991,0.153380534,SF,80.52795031,False,False,False,False,True,5,4
Khris Middleton,2016,68.5,33.1,5.75,12.75,0.4555,1.6,4.0,0.4015,4.2,8.75,0.48,0.5185,2.6,2.95,0.8735,0.6,3.55,4.1,3.25,1.6,0.15,1.85,2.45,15.8,2012,2017,2045000.0,1990,0.021722274,SF,79.0,False,False,True,False,False,2,5
Khris Middleton,2017,63.96296296,34.65,6.077777778,13.69444444,0.445611111,1.746296296,4.331481481,0.405935185,4.331481481,9.362962963,0.46412037,0.509953704,3.312037037,3.712037037,0.885851852,0.546296296,3.461111111,3.907407407,3.985185185,1.619444444,0.2,2.273148148,2.626851852,17.26018519,2012,2019,16583333.5,1989,0.215629492,SG,65.57407407,False,True,False,False,False,3,6
Khris Middleton,2019,79.57861635,33.83333333,6.909433962,15.20943396,0.453893082,2.042138365,5.581132075,0.368201258,4.870440252,9.67672956,0.501503145,0.521578616,3.367295597,3.91572327,0.861238994,0.548427673,4.990566038,5.587421384,4.145283019,1.257861635,0.203144654,2.3,2.767295597,19.22830189,2012,2023,28375000.0,1991,0.312535078,SF,79.57861635,False,True,False,False,False,5,8
Khris Middleton,2020,68.97122302,30.5647482,7.046043165,15.07841727,0.465978417,2.344604317,5.976978417,0.394503597,4.646043165,9.156834532,0.512208633,0.543978417,3.067625899,3.53381295,0.87223741,0.644604317,5.389208633,6.089208633,4.3,0.955395683,0.1,2.255395683,2.244604317,19.45971223,2012,2021,9489450.0,1989,0.086947499,SF,70.30935252,False,False,True,False,False,2,9
Khris Middleton,2021,63.70769231,31.73076923,7.547692308,15.56153846,0.486015385,2.295384615,5.543076923,0.414476923,5.252307692,10.01846154,0.526123077,0.559830769,3.243076923,3.595384615,0.906584615,0.752307692,5.343076923,6.095384615,4.875384615,1.004615385,0.1,2.409230769,2.352307692,20.63846154,2012,2022,1803969.0,1992,0.016047547,SF,65.13846154,False,False,False,True,False,2,10
Khris Middleton,2022,56.9009009,30.16441442,6.558558559,14.17477478,0.464454955,2.061261261,5.45945946,0.378918919,4.512162162,8.715315315,0.518653153,0.536833333,2.971171171,3.386036036,0.880112613,0.715765766,4.491441442,5.231981982,5.300900901,1.020720721,0.223873874,2.555405406,2.404954955,18.20990991,2012,2022,2905851.0,1989,0.023499664,SF,127.6576577,False,False,False,True,False,1,11
Khris Middleton,2023,46.17647059,27.95294118,6.011764706,13.25294118,0.455235294,1.911764706,5.382352941,0.354882353,4.1,7.870588235,0.522058824,0.526823529,2.894117647,3.294117647,0.877470588,0.7,4.041176471,4.770588235,5.194117647,0.935294118,0.264705883,2.476470588,2.352941176,16.86470588,2012,2025,18615538.0,1991,0.223826715,SF,132.6470588,False,False,False,False,True,3,12
Khyri Thomas,2020,0.0,7.523529412,0.752941176,2.558823529,0.313117647,0.447058824,1.417647059,0.302705882,0.382352941,1.088235294,0.269941176,0.402764706,0.3,0.423529412,0.604,0.176470588,0.458823529,0.635294118,0.323529412,0.323529412,0.152941176,0.247058824,0.870588235,2.252941176,2018,2020,979849.6667,1996,0.014848488,SG,21.76470588,False,False,False,False,True,1,3
Klay Thompson,2015,79.05063291,33.6943038,7.338607595,16.18227848,0.453259494,2.946202532,6.843670886,0.427721519,4.392405063,9.338607595,0.47228481,0.543721519,2.336075949,2.787341772,0.835936709,0.451265823,2.746202532,3.148734177,2.541139241,0.997468354,0.646202532,1.797468354,2.266455696,20.00822785,2011,2018,17244863.0,1990,0.196533107,SG,79.05063291,False,False,False,True,False,4,5
Klay Thompson,2019,75.58278146,34.14503311,8.158278146,17.12980132,0.477152318,3.1,7.409933775,0.420370861,5.009933775,9.671523179,0.520834437,0.568470199,1.409933775,1.661589404,0.826152318,0.451655629,3.4,3.8,2.448344371,0.954966887,0.551655629,1.645033113,1.806622517,20.77483444,2011,2023,37980720.0,1990,0.334374853,SG,75.58278146,False,False,False,False,True,5,9
Kobi Simmons,2018,12.0,20.1,2.5,5.9,0.423,0.3,1.2,0.282,2.2,4.7,0.46,0.452,0.8,0.8,1.0,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,6.1,2017,2018,678503.5,1997,0.013246257,PG,32.0,False,False,False,False,True,1,2
Kobi Simmons,2019,11.63636364,19.55151515,2.424242424,5.721212121,0.410181818,0.290909091,1.163636364,0.273454545,2.133333333,4.557575758,0.446060606,0.43830303,0.775757576,0.775757576,0.96969697,0.387878788,1.066666667,1.551515152,2.036363636,0.581818182,0.193939394,1.357575758,1.842424242,5.915151515,2017,2019,1620564.0,1997,0.014848488,PG,31.06060606,False,False,False,False,True,1,3
Kobi Simmons,2022,0.0,10.57777778,1.133333333,3.022222222,0.283444444,0.333333333,1.444444444,0.222222222,0.8,1.577777778,0.239111111,0.350444444,0.222222222,0.222222222,0.555555556,0.244444444,1.0,1.244444444,1.888888889,0.666666667,0.444444444,0.244444444,0.577777778,2.777777778,2017,2023,1049690.0,1997,0.00848886,PG,9.0,False,False,True,False,False,2,6
Kostas Papanikolaou,2015,1.0,18.5,1.6,4.6,0.35,0.7,2.5,0.292,0.9,2.1,0.418,0.429,0.3,0.4,0.722,0.9,1.8,2.7,2.0,0.7,0.3,1.3,1.7,4.2,2014,2016,890376.0,1990,0.012719657,SF,43.0,False,False,True,False,False,2,2
Kris Dunn,2020,37.69072165,27.41340206,3.806185567,8.739175258,0.434989691,0.64742268,2.15257732,0.304051546,3.111340206,6.586597938,0.49042268,0.473247423,0.989690722,1.289690722,0.767556701,0.45257732,3.437113402,3.837113402,4.632989691,1.762886598,0.394845361,1.774226804,3.337113402,9.196907216,2016,2021,5000000.0,1994,0.045812718,PG,48.62886598,False,False,False,True,False,2,5
Kris Dunn,2021,29.67272727,23.91090909,2.803636364,6.430909091,0.417745455,0.556363636,2.076363636,0.240163636,2.247272727,4.354545455,0.503363636,0.457618182,0.8,1.092727273,0.741654545,0.463636364,3.076363636,3.447272727,3.189090909,1.890909091,0.314545455,1.263636364,3.056363636,6.863636364,2016,2021,10031.5,1994,9.92e-05,PG,47.58181818,False,False,False,True,False,1,6
Kris Dunn,2022,20.94339622,20.71886792,2.890566038,6.037735849,0.464150943,0.552830189,1.51509434,0.33973585,2.350943396,4.584905661,0.507283019,0.513377359,0.769811321,1.018867924,0.742,0.660377359,2.598113208,3.258490566,4.286792453,1.081132076,0.398113207,1.413207547,2.235849057,7.154716981,2016,2023,837225.5,1994,0.013434491,PG,98.30188679,False,False,False,True,False,2,7
Kris Humphries,2015,23.7443609,20.42932331,3.3,6.844360902,0.487526316,0.0,0.048120301,0.0,3.3,6.796240602,0.492413534,0.487526316,1.555639098,1.955639098,0.779796992,1.8,4.388721805,6.188721805,0.951879699,0.448120301,0.659398496,0.803759398,2.0,8.207518797,2004,2015,388025.0,1985,0.005543214,PF,66.59398496,False,False,False,True,False,1,12
Kris Humphries,2016,14.07647059,17.73058823,2.668823529,6.108235294,0.436582353,0.387058824,1.300588235,0.193629412,2.265294118,4.792941176,0.475470588,0.472594118,1.317647059,1.664117647,0.788358823,1.358235294,3.652941176,5.008823529,0.772352941,0.378823529,0.406470588,0.707058824,1.867647059,7.054705882,2004,2016,4000000.0,1985,0.042488555,PF,90.18823529,False,False,False,False,True,1,13
Kris Humphries,2017,9.438271602,14.56172839,2.05,4.958024692,0.411969136,0.509876543,1.670987654,0.32487037,1.488271605,3.30617284,0.455839506,0.464969136,1.209876543,1.553703704,0.802993827,1.094444444,2.875308642,3.967283951,0.627777778,0.303703703,0.406790123,0.638271605,1.584567901,5.832716049,2004,2017,2328652.0,1985,0.023499662,PF,88.71604938,False,False,False,False,True,1,14
Ky Bowman,2020,12.0,22.6,3.0,7.1,0.417,0.7,2.4,0.308,2.2,4.8,0.472,0.469,0.8,0.9,0.829,0.5,2.2,2.7,2.9,1.0,0.2,1.6,2.3,7.4,2019,2020,1445697.0,1997,0.013246262,PG,45.0,False,False,False,False,True,1,2
Kyle Anderson,2018,40.8630137,20.53561644,2.212328767,4.420547945,0.486561644,0.250684932,0.701369863,0.353712329,2.012328767,3.719178082,0.509643836,0.515465753,1.005479452,1.408219178,0.749972603,0.804109589,3.312328767,4.167123288,2.009589041,1.156164384,0.602739726,0.905479452,1.204109589,5.680821918,2014,2021,9289075.0,1993,0.087044548,SF,73.01369863,False,False,False,False,True,4,5
Kyle Anderson,2022,33.16083916,24.86783217,3.392657342,7.188811189,0.470374126,0.630769231,1.83041958,0.32863986,2.737762238,5.382517482,0.510195804,0.510842658,1.417132867,1.965384615,0.71572028,0.896503496,4.051048951,4.899300699,3.862237762,1.068881119,0.744755245,1.224125874,1.744755245,8.860839161,2014,2023,9000000.0,1993,0.072783147,PF,181.2937063,False,False,False,False,True,2,9
Kyle Guy,2021,0.0,7.220588235,0.882352941,2.702941176,0.336176471,0.364705882,1.455882353,0.258029412,0.517647059,1.338235294,0.435617647,0.402735294,0.455882353,0.547058824,0.729411765,0.182352941,0.938235294,1.029411765,0.938235294,0.182352941,0.0,0.364705882,0.573529412,2.667647059,2019,2021,839385.5,1997,0.014848489,SG,28.52941176,False,True,False,False,False,1,3
Kyle Korver,2012,3.095238095,21.20544218,2.867346939,6.578911565,0.433115646,1.632653061,3.80952381,0.423843537,1.234693878,2.813605442,0.442176871,0.556591837,0.855782313,1.055782313,0.862006803,0.232653061,1.832653061,2.065306122,1.588435374,0.488435374,0.2,0.744217687,1.811564626,8.211564626,2003,2015,3750001.0,1983,0.062573715,SG,74.4829932,False,True,False,False,False,4,10
Kyle Korver,2013,35.21582734,26.8057554,3.232374101,7.258273381,0.447438849,2.225899281,4.945323741,0.44671223,1.05971223,2.35971223,0.449956835,0.597892086,0.85323741,1.05323741,0.846841727,0.34676259,2.851798561,3.251798561,1.85971223,0.75971223,0.35971223,0.85323741,2.01942446,9.590647482,2003,2016,2520882.0,1991,0.03944137,SG,69.79136691,False,True,False,False,False,4,11
Kyle Korver,2015,73.05479452,33.02671233,3.997260274,8.291780822,0.481164384,2.754109589,5.756849315,0.482273973,1.191780822,2.534931507,0.474376712,0.649116438,1.302739726,1.454109589,0.911616438,0.248630137,3.802739726,4.051369863,2.745890411,0.845890411,0.454109589,1.4,1.997260274,12.05136986,2003,2015,424903.0,1983,0.006070043,SG,73.05479452,False,True,False,False,False,1,13
Kyle Korver,2016,77.58064516,31.06451613,3.641935484,7.84516129,0.46016129,2.435483871,5.483870968,0.443483871,1.158064516,2.361290323,0.486516129,0.615258065,0.987096774,1.135483871,0.864451613,0.2,3.487096774,3.687096774,2.341935484,0.751612903,0.496774194,1.296774194,1.951612903,10.60322581,2003,2016,1551659.0,1983,0.016481937,SG,77.58064516,False,True,False,False,False,1,14
Kyle Korver,2017,40.09813084,27.59672897,3.511682243,7.7,0.453182243,2.256074766,5.239719626,0.43046729,1.225700935,2.460280374,0.496827103,0.599364486,0.597196262,0.634579439,0.880271028,0.138785047,2.848130841,2.986915888,1.793457944,0.609345794,0.335981308,1.086915888,1.750934579,9.771962619,2003,2019,5026666.5,1981,0.073181328,SG,113.8130841,False,False,False,False,True,3,15
Kyle Korver,2018,11.9468599,24.5531401,3.374396135,7.312077295,0.462260869,2.335265701,5.318357488,0.444966183,1.00821256,2.028985507,0.508995169,0.623516908,0.702898551,0.738164251,0.901618357,0.101449275,2.486956522,2.623671498,1.465700483,0.461835749,0.333816425,0.942028985,1.671980676,9.791304351,2003,2018,1757429.0,1991,0.017251853,SG,112.4879227,False,False,False,False,True,1,16
Kyle Korver,2019,1.370892019,19.95492958,2.932394366,6.791549295,0.432089202,2.063849765,5.049765258,0.412028169,0.868544601,1.776056338,0.490596244,0.58456338,0.892488263,1.025352113,0.845046948,0.117840375,2.161032864,2.31314554,1.192488263,0.384976526,0.261032864,0.822535211,1.620657277,8.797183098,2003,2019,2564753.0,1981,0.023499661,SG,117.0375587,False,False,False,False,True,1,17
Kyle Kuzma,2021,21.12403101,26.9503876,4.852713178,11.05271318,0.439689922,1.71627907,5.079844961,0.33972093,3.136434109,5.972868217,0.521689922,0.517395349,1.425581395,1.920155039,0.711806202,1.268992248,4.074418605,5.343410853,1.61627907,0.5,0.505426357,1.605426357,1.941860465,12.85271318,2017,2023,13000000.0,1995,0.11013729,PF,64.68992248,False,False,False,False,True,3,5
Kyle Kuzma,2023,66.09090909,33.96363636,7.785606061,17.16515152,0.452977273,2.270454545,6.758333333,0.335795455,5.515151515,10.38030303,0.530454545,0.519295455,2.625,3.520454545,0.737431818,0.95,6.464393939,7.365909091,3.782575758,0.573484848,0.653030303,2.820454545,2.173484848,20.44015152,2017,2026,22500000.0,1995,0.158922622,PF,167.030303,False,False,True,False,False,4,7
Kyle Lowry,2017,69.55474453,37.17518248,6.818978102,15.46861314,0.44320438,2.975182482,7.406569343,0.398510949,3.9,8.062043796,0.485963504,0.539211679,5.112408759,6.268613139,0.81450365,0.74379562,4.0,4.74379562,6.662773723,1.837226277,0.35620438,2.9,2.74379562,21.72554745,2006,2019,33333333.0,1986,0.331737672,PG,69.55474453,False,False,True,False,False,3,12
Kyle Lowry,2020,61.69918699,35.03739837,5.218699187,12.53170732,0.413357724,2.588617886,7.471544715,0.349357724,2.582926829,5.060162602,0.509284553,0.518,3.72601626,4.367479675,0.842731707,0.6,4.341463415,4.894308943,8.134146341,1.4,0.452845528,2.941463415,2.930081301,16.65203252,2006,2020,30500000.0,1986,0.279457577,PG,61.69918699,False,False,False,False,True,1,15
Kyle Lowry,2021,52.69230769,35.58076923,5.755769231,13.44615385,0.424846154,2.8,7.646153846,0.371461538,2.855769231,5.8,0.496480769,0.530384615,4.171153846,4.838461538,0.864961538,0.688461538,4.544230769,5.176923077,7.411538462,1.223076923,0.355769231,2.923076923,3.211538462,18.42692308,2006,2023,28333334.0,1986,0.240042818,PG,52.69230769,False,True,False,False,False,3,16
Kyle Lowry,2023,47.31740614,30.54232082,3.408191126,8.027986348,0.423392492,1.875767918,5.135836178,0.371187713,1.494880546,2.904778157,0.516706485,0.542720137,1.716040955,2.055631399,0.849242321,0.650511946,3.193856655,3.823890785,5.253583618,1.026279863,0.370648464,1.867235495,2.565870307,10.40819112,2006,2023,2795839.0,1986,0.02086447,PG,203.6484642,False,True,False,False,False,1,18
Kyle O'Quinn,2015,18.15,16.775,2.53,5.1025,0.497175,0.085,0.34,0.118575,2.445,4.705,0.519025,0.5078,0.8425,1.1575,0.723125,1.1875,3.46,4.705,1.1425,0.6,1.0875,1.1,2.315,6.03,2012,2018,4003125.0,1990,0.045622084,C,61.35,False,True,False,False,False,4,4
Kyle O'Quinn,2018,8.987179487,16.78461538,2.798717949,5.101282051,0.551602564,0.049358974,0.2,0.17575,2.798717949,4.901282051,0.568108974,0.555576923,1.046794872,1.346794872,0.77149359,1.802564103,4.044230769,5.846794872,1.796153846,0.5,1.3,1.148076923,2.348076923,6.694871795,2012,2018,4449000.0,1990,0.043673738,C,78.01282051,False,True,False,False,False,1,7
Kyle O'Quinn,2019,7.418032787,14.3852459,2.383606557,4.262295082,0.554967213,0.063114754,0.236885246,0.178934426,2.383606557,4.062295082,0.580188525,0.560229508,0.968032787,1.194262295,0.786016393,1.231147541,3.577868852,4.809016393,1.768032787,0.389344262,1.041803279,1.078688525,2.131147541,5.772131148,2012,2019,2028594.0,1990,0.018587081,C,65.19672131,False,False,True,False,False,1,8
Kyrie Irving,2015,73.05479452,35.81643836,7.602739726,16.93767123,0.449520548,1.905479452,4.902739726,0.387280822,5.697260274,11.98356164,0.474952055,0.506712329,4.151369863,4.851369863,0.862027397,0.7,2.643150685,3.394520548,5.637671233,1.5,0.3,2.597260274,2.094520548,21.26232877,2011,2019,18868625.0,1992,0.206719985,PG,73.05479452,False,True,False,False,False,5,5
Kyrie Irving,2019,63.69291339,32.62204724,8.952755906,18.31102362,0.488889764,2.694488189,6.641732283,0.404307087,6.258267717,11.66929134,0.536779528,0.56219685,3.530708661,4.030708661,0.880559055,0.863779528,3.569291339,4.433070866,6.049606299,1.311023622,0.405511811,2.458267717,2.263779528,24.08346457,2011,2022,34122650.0,1992,0.309554906,PG,63.69291339,False,True,False,False,False,4,9
Kyrie Irving,2023,47.11009175,36.99204893,9.885626911,20.07889908,0.492314985,3.133333333,8.101529052,0.388501529,6.743425076,11.97737003,0.563036697,0.5702263,3.982568807,4.39266055,0.905642202,0.941284404,4.103363915,5.00795107,5.485626911,1.162079511,0.704587156,2.106727829,2.615902141,26.84831804,2011,2025,40000000.0,1992,0.288808664,PG,175.0733945,False,True,False,False,False,3,13
LaMarcus Aldridge,2010,78.0,37.5,7.4,15.0,0.495,0.1,0.2,0.313,7.4,14.8,0.498,0.497,2.9,3.9,0.757,2.5,5.6,8.0,2.1,0.9,0.6,1.3,3.0,17.9,2006,2014,13000000.0,1985,0.223357144,PF,78.0,True,False,False,False,False,5,5
LaMarcus Aldridge,2015,70.01428571,35.79428571,9.349285714,20.245,0.462057143,0.253571429,0.859285714,0.277085714,9.095714286,19.43642857,0.4681,0.469142857,4.3,5.149285714,0.833664286,2.450714286,8.192857143,10.64357143,2.143571429,0.798571429,1.0,1.749285714,1.947857143,23.30142857,2006,2018,21018008.0,1985,0.239534197,PF,70.01428571,False,True,False,False,False,4,10
LaMarcus Aldridge,2019,78.11538462,33.34423077,8.784615385,17.11730769,0.514673077,0.244230769,0.836538462,0.264442308,8.540384615,16.23269231,0.527038462,0.521038462,4.396153846,5.196153846,0.842192308,3.196153846,5.667307692,8.863461538,2.207692308,0.548076923,1.251923077,1.655769231,2.151923077,22.16538462,2006,2020,25000000.0,1985,0.229063588,C,78.11538462,False,True,False,False,False,2,14
LaMarcus Aldridge,2021,36.28571429,29.53904762,6.410476191,13.21142857,0.483580952,1.200952381,3.04952381,0.402523809,5.20952381,10.16190476,0.512057143,0.528942857,2.305714286,2.718095238,0.848580952,1.311428572,4.666666667,5.978095238,2.145714286,0.560952381,1.364761905,1.220952381,2.101904762,16.23238095,2006,2021,2641691.0,1985,0.023499662,C,52.5047619,False,False,False,False,True,1,16
LaMelo Ball,2024,30.68965517,34.1,8.237931034,19.69655172,0.419344828,3.696551724,9.993103448,0.368034483,4.54137931,9.74137931,0.468965517,0.511896552,3.293103448,3.893103448,0.847,1.237931034,4.731034483,5.906896552,8.248275862,1.489655172,0.262068966,3.675862069,3.413793103,23.52758621,2020,2028,40890000.0,2001,0.281287083,PG,30.68965517,False,False,False,False,True,5,5
Lamar Patterson,2016,0.0,11.3,0.8,2.3,0.35,0.3,1.4,0.245,0.5,0.9,0.516,0.425,0.5,0.6,0.727,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2.4,2014,2016,126050.5,1991,0.002623201,SG,35.0,False,False,False,True,False,1,3
Lamar Stevens,2023,15.5513308,16.63840304,2.405323194,5.218250951,0.459338403,0.423193917,1.293536121,0.307235741,1.996577947,3.893536122,0.512095057,0.499159696,0.792395438,1.123574144,0.722414449,0.8121673,2.374524715,3.139543726,0.612927757,0.481749049,0.386692015,0.53688213,1.359695818,6.033460076,2020,2023,2092354.0,1997,0.015614582,PF,168.2319392,False,False,False,True,False,1,4
Lance Stephenson,2014,75.0,32.25,4.5,9.45,0.4755,0.95,2.75,0.341,3.55,6.65,0.5325,0.526,1.4,2.0,0.6815,0.9,4.6,5.55,3.75,0.85,0.15,2.05,2.3,11.3,2010,2015,9000000.0,1990,0.142709902,SG,78.0,False,False,False,False,True,2,5
Lance Stephenson,2016,14.72361809,21.69798995,3.328643216,7.535678392,0.450708543,0.369346734,1.296984925,0.31958794,2.959296482,6.217085427,0.48157789,0.481683417,1.222613065,1.66281407,0.72177387,0.582914573,3.055778895,3.6040201,2.522613065,0.613065327,0.113065327,1.60201005,2.044221106,8.262311557,2010,2018,1774835.0,1990,0.042331657,SG,114.3969849,False,False,False,False,True,3,7
Lance Thomas,2012,10.0,15.0,1.4,3.0,0.452,0.0,0.0,0.0,1.4,3.0,0.456,0.452,1.2,1.5,0.839,1.2,1.8,3.0,0.3,0.2,0.2,0.6,1.9,4.0,2011,2013,823244.0,1988,0.014183102,PF,42.0,False,True,False,False,False,2,2
Lance Thomas,2013,9.415841584,12.6049505,1.107920792,2.299009901,0.480039604,0.0,0.0,0.0,1.107920792,2.299009901,0.48170297,0.480039604,0.907920792,1.207920792,0.774742574,0.907920792,1.44950495,2.357425743,0.3,0.2,0.141584158,0.366336634,1.54950495,3.123762376,2011,2014,916228.0,1988,0.01561424,PF,51.93069307,False,False,False,True,False,2,3
Lance Thomas,2014,8.296875,10.7046875,0.8609375,1.8,0.47828125,0.0,0.0,0.0,0.8609375,1.8,0.47828125,0.47828125,0.6765625,0.984375,0.711109375,0.6765625,1.184375,1.8609375,0.3234375,0.184375,0.0921875,0.215625,1.2609375,2.3984375,2011,2014,459208.3333,1988,0.015034694,SF,54.78125,False,False,False,True,False,1,4
Lance Thomas,2015,27.44186047,23.41860465,2.804651163,6.903875969,0.40207752,0.110077519,0.347286822,0.256093023,2.725581396,6.604651163,0.40716279,0.409333334,1.134883721,1.582945736,0.717736434,0.996899225,2.057364341,3.054263566,1.07751938,0.590697674,0.110077519,1.162790698,1.586046511,6.902325582,2010,2015,1636842.0,1988,0.023383457,SF,119.3875969,False,False,False,False,True,1,6
Lance Thomas,2016,20.95628416,23.46830601,2.901092896,6.913114754,0.419868853,0.303278689,0.825136612,0.310775956,2.587431694,6.089617486,0.428612022,0.44368306,1.33715847,1.738797814,0.768584699,0.885245902,1.938797814,2.824043716,1.033333334,0.545355191,0.109836066,1.131147541,1.676502732,7.476502733,2010,2019,6887488.0,1988,0.070017329,PF-SF,103.0437158,True,False,False,False,False,4,7
Lance Thomas,2019,25.58823529,17.92016807,1.515966387,3.931932773,0.387411765,0.622689076,1.7,0.354680672,0.893277311,2.231932773,0.406907563,0.466722689,0.6,0.738655462,0.79907563,0.561344538,1.915966387,2.438655462,0.6,0.4,0.2,0.5,1.8,4.254621849,2010,2019,1634080.0,1988,0.021257504,PF,62.56302521,True,False,False,False,False,1,10
Landry Shamet,2022,10.59259259,20.24537037,2.813888889,7.020833334,0.402685185,1.775462963,4.736574074,0.368643519,1.056944444,2.262962963,0.462541666,0.526666666,1.004166667,1.204166667,0.846490741,0.239814815,1.463425926,1.675,1.644444445,0.505092592,0.149537037,0.733333333,1.478703704,8.400925926,2018,2025,10625000.0,1997,0.079557225,SG,128.4537037,True,False,False,False,False,4,5
Langston Galloway,2016,19.04724409,27.49291339,3.402362205,8.688188976,0.395125984,1.077165354,3.12519685,0.346834646,2.360629921,5.462992126,0.423354331,0.458708661,1.141732283,1.506299213,0.773133858,0.606299213,3.141732283,3.748031496,2.783464567,1.006299213,0.3,0.948031496,2.448031496,9.088188976,2014,2017,5317000.0,1991,0.056477911,PG,68.88976378,True,False,False,False,False,2,3
Langston Galloway,2017,3.304347826,21.84652174,2.798260869,7.315217391,0.385182608,1.348695652,3.659130435,0.377513043,1.449565217,3.620434783,0.387021739,0.478765217,0.798695652,1.053478261,0.784886957,0.435652174,2.170869565,2.59826087,1.720434783,0.706086957,0.171304348,0.636521739,1.628260869,7.803478261,2014,2019,7000000.0,1991,0.069664912,PG,124.4695652,True,False,False,False,False,3,4
Langston Galloway,2020,4.904109589,23.60821918,3.216438356,7.706849315,0.409246575,1.835616438,4.890410959,0.374890411,1.380821918,2.871232877,0.468890411,0.527410959,1.045205479,1.245205479,0.850780822,0.554794521,1.635616438,2.190410959,1.280821918,0.590410959,0.145205479,0.435616438,1.609589041,9.25890411,2014,2020,2028594.0,1991,0.018587081,SG,73.67123288,True,False,False,False,False,1,7
Langston Galloway,2021,3.735849057,20.21509434,2.883018868,6.501886792,0.440283019,1.58490566,3.905660377,0.408433962,1.298113208,2.596226415,0.489603774,0.562283019,0.911320755,1.035849057,0.895981132,0.386792453,1.460377358,1.847169811,1.198113208,0.511320755,0.124528302,0.486792453,1.160377358,8.224528302,2014,2021,1126207.5,1991,0.019922287,SG,56.18867925,True,False,False,False,False,1,8
Langston Galloway,2022,0.0,12.11111111,1.488888889,3.703703704,0.395333333,0.742592593,2.151851852,0.348796296,0.746296296,1.557407407,0.465925926,0.496333333,0.444444444,0.444444444,0.708888889,0.261111111,1.222222222,1.483333333,0.962962963,0.177777778,0.0,0.451851852,0.709259259,4.075925926,2014,2022,2905851.0,1991,0.023499664,SG,33.25925926,True,False,False,False,False,1,9
Larry Nance Jr.,2019,23.84924623,23.30552764,3.645728643,6.554271357,0.560944724,0.168341709,0.628643216,0.236688442,3.465326633,5.947236181,0.584788945,0.574170854,1.390954774,2.066331658,0.681507538,2.451758794,4.843718593,7.295477387,1.891457286,1.37638191,0.603015076,0.9959799,2.710050251,8.938693468,2015,2022,11200000.0,1993,0.101604504,C,110.1155779,False,True,False,False,False,4,5
